Trading_code    News Title   News   Post Date
........................................................................................................................AGRANINS  ////// AGRANINS: Address Change of Head Office  ////// The Company has informed that the Head Office of the Company has already been shifted to its new address at City Centre (17th Floor), 90/1, Motijheel C/A, Dhaka.  /////// 2020-12-30
........................................................................................................................SEAPEARL  ////// SEAPEARL: Appointment of the Managing Director  ////// The Company has informed that the Board of Directors has appointed Mr. Quazi ASM Anisul Kabir as the Chief Executive Officer of the Company with effect from December 31, 2020.  /////// 2020-12-30
........................................................................................................................KEYACOSMET  ////// KEYACOSMET: Suspension for Record Date  ////// Trading of the shares of the Company will remain suspended on record date i.e., 03.01.2021.  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Bank Holiday  ////// Trading at DSE will remain closed on December 31, 2020 due to Bank Holiday.  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of eGeneration Limited  ////// (Continuation of DSENEWS): and subscription fee BDT 3,000.00 (three thousand only) through Social Islami Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.:0021360003343) in between 10:00 a.m. of January 12, 2021 to 2:00 p.m. of January 18, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of eGeneration Limited  ////// (Continuation of DSENEWS): which is in accordance with the BSEC consent letter to eGeneration Limited Ref: BSEC/CI/IPO-291/2018/292 dated December 10, 2020. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the listed securities and the exchange shall ensure the compliance in this regard. Participating EIs will be required to pay full subscription amount (100%) (Cont.3)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of eGeneration Limited  ////// (Continuation of DSENEWS): the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 50,00,000 (fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other EIs of BDT 1,00,00,000 (one crore only) at market price in listed securities as on January 04, 2021 (day-end) as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; (Cont.2)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of eGeneration Limited  ////// Commencement of electronic subscription of eGeneration Limited through electronic subscription system under fixed price method: The subscription for shares of eGeneration Limited by the eligible investors through electronic subscription system under fixed price method of the stock exchanges will be started from 10:00 a.m. of January 12, 2021 and continued till 5:30 p.m. of January 18, 2021. Each Eligible Investor (EI) who intends to submit application through (Cont.1)  /////// 2020-12-30
........................................................................................................................AMANFEED  ////// AMANFEED: Postponement of 15th AGM  ////// The Company has further informed that due to unavoidable circumstances, the 15th AGM of the Company has been postponed. The new date and time of the AGM will be notified later.  /////// 2020-12-30
........................................................................................................................MPETROLEUM  ////// MPETROLEUM: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 6.54 for July-September 2020 as against Tk. 7.56 for July-September 2019; NOCFPS was Tk. 35.31 for July-September 2020 as against Tk. 32.27 for July-September 2019. NAV per share was Tk. 154.76 as on September 30, 2020 and Tk. 148.21 as on June 30, 2020.  /////// 2020-12-30
........................................................................................................................TRUSTBANK  ////// TRUSTBANK: Decision to purchase office space at Madina Market, Sylhet  ////// The Company has informed that Board of Directors of Trust Bank Limited (TBL) in its meeting held on 29 December 2020 has decided to purchase spaces of 2564 sft along with 200 sft parking space for TBL, Madina Market Branch at Akther Shopping City Complex, Madina Market, Sylhet at a total cost of BDT 16,020,000.00 (Taka Sixteen Million Twenty Thousand) only including Registration cost and other incidental expenses as per Govt. Rules, subject to prior approval of Regulatory Authority.  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Taufika Foods and Agro Industries Limited  ////// (Continuation of DSENEWS): Participating EIs will be required to pay full subscription amount (100%) and subscription fee Tk. 3,000.00 (three thousand only) through Social Islami Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 0021360003343) in between 10:00 a.m. of January 03, 2021 to 2:00 p.m. of January 07, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Taufika Foods and Agro Industries Limited  ////// (Continuation of DSENEWS): of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to Taufika Foods and Agro Industries Limited Ref: BSEC/CI/IPO-301/2019/278 dated November 30, 2020. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the listed securities and the exchange shall ensure the compliance in this regard. (Cont.3)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Taufika Foods and Agro Industries Limited  ////// (Continuation of DSENEWS): Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of Tk. 50,00,000/- (fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other EIs of Tk. 1,00,00,000 (one crore only) at market price in listed securities as on December 23, 2020 (day-end) as per Rule 2(1)(e) (Cont.2)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Taufika Foods and Agro Industries Limited  ////// Commencement of electronic subscription of Taufika Foods and Agro Industries Limited through electronic subscription system under fixed price method: The subscription for shares of Taufika Foods and Agro Industries Limited by the eligible investors through electronic subscription system under fixed price method of the stock exchanges will be started from 10:00 a.m. of January 03, 2021 and continued till 5:30 p.m. of January 07, 2021. (Cont.1)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: DSE Training News  ////// Training on "Continuing Listing Requirements": The program will be held on January 05-06, 2021 at 2:30 pm - 7:00 pm. For registration, contact to DSE Training Academy, with a fee of Tk. 3,000.00 (three thousand) only, excluding VAT & Tax. For queries in this regard may be directed to the Academy at 01730357148 or email at training@dse.com.bd. N.B. Registration is considered on first come first served basis.  /////// 2020-12-30
........................................................................................................................REGL  ////// BSEC: BSEC Directive on Maximum Margin Loan Limit  ////// (Continuation of BSECNEWS): DSEX Index Below - 4000 maximum margin loan limit 1: 0.75 Basis i.e., 75% of clients margin/deposit; DSEX Index 4001 to 7000 - maximum margin loan limit 1: 0.50 Basis i.e., 50% of clients margin/deposit; DSEX Index 7001 or above - maximum margin loan limit 1: 0.25 Basis i.e., 25% of clients margin/deposit. The Directive shall have effect from January 01, 2021. (end)  /////// 2020-12-30
........................................................................................................................REGL  ////// BSEC: BSEC Directive on Maximum Margin Loan Limit  ////// BSEC News: BSEC has cancelled their earlier Directive No. BSEC/Surveillance/2020 -975/128 dated 21 September, 2020 regarding Maximum Margin Loan Limit. Therefore, BSEC has issued new Directive No. BSEC/Surveillance/2020-975/132 dated 28 September, 2020 that the TREC holders of the stock exchanges will extend maximum limit of credit facilities to their approved clients in the following manner under the Margin Rules, 1999 until further order: (cont.)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Legal Authorization regarding placing any sale order  ////// DSENEWS: All Stock Brokers are requested to ensure due authorization from their clients, like sale orders, CDBL Pay-In form etc. before placing any sale order into the system.  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2020-12-30
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2020-12-30
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// Investors are requested to consider the following facts at the time of making investment decision in the Capital Market: 1. Without acquiring proper knowledge, information and experience regarding different aspects and matters of Capital Market, one should not invest in the Capital Market. 2. The gain or loss, whichever comes from the investment, it belongs to you. So, well - thought of investment decision based on knowledge and fundamentals of the securities may be real assistance to you. (cont.)  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Greetings Message  ////// Honorable Investors, Good morning! Please make your investment decision based on Company fundamentals, technical analysis, price level and disclosed information. Avoid rumor-based speculations.  /////// 2020-12-30
........................................................................................................................EXCH  ////// DSENEWS: Daily Turnover  ////// Today's (29.12.2020) Total Trades: 226,838; Volume: 481,045,814 and Turnover: Tk. 13,838.985 million.  /////// 2020-12-29
........................................................................................................................MLDYEING  ////// MLDYEING: Utilization of IPO fund  ////// (Cont. News of MLDYEING) Rest amount BDT. 130,397,512 of IPO fund has been utilized according to the decided purpose exceeding the time duration of IPO declaration due to the global impact of COVID-19 Pandemic. (end)  /////// 2020-12-29
........................................................................................................................MLDYEING  ////// MLDYEING: Utilization of IPO fund  ////// The Company has informed that in its 19th Annual General Meeting dated December 29, 2020, Shareholders unanimously accepted the corresponding utilization of IPO fund of the company as it has been utilized. The company has utilized Tk. 69,602,488 within 18 months as mentioned in time schedule/ implementation schedule as specified in prospectus declaration schedule as well as approval of shareholders in 18th AGM for revise utilization of IPO fund. (cont.)  /////// 2020-12-29
........................................................................................................................APSCLBOND  ////// APSCLBOND: Spot News for Annual Profit  ////// Trading of APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond will be allowed only in the Spot Market and Block transactions will also be settled as per Spot settlement cycle with cum benefit from 30.12.2020 to 03.01.2021. Trading of APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond will remain suspended on record date i.e., 04.01.2021.  /////// 2020-12-29
........................................................................................................................RAHIMAFOOD  ////// RAHIMAFOOD: Disregard the news of Prohibition on providing loan facilities  ////// (Disregard News): Please disregard the news disseminated on today (29.12.2020) regarding " Prohibition on providing loan facilities to purchase securities" which was disseminated inadvertently.  /////// 2020-12-29
........................................................................................................................BBSCABLES  ////// BBSCABLES: Credit Rating Result  ////// National Credit Ratings Limited (NCR) has announced the surveillance entity rating of the Company as "A" in the long term and "ST-3" in the short term along with a developing outlook based on audited financial statements of the Company as on June 30, 2020.  /////// 2020-12-29
........................................................................................................................PHARMAID  ////// PHARMAID: Credit Rating Result  ////// National Credit Ratings Limited (NCR) has announced the surveillance entity rating of the Company as "A" in the long term and "ST-2" in the short term along with a stable outlook based on audited financial statements of the Company as on June 30, 2020.  /////// 2020-12-29
........................................................................................................................ISLAMIBANK  ////// ISLAMIBANK: Appointment of the Managing Director and CEO  ////// The Company has informed that the Board of Directors has been appointed Mr. Mohammed Monirul Moula as the Managing Director and CEO of the Company subject to the approval of Bangladesh Bank. Subsequently, Bangladesh Bank accorded its approval on December 27, 2020 for a period of 05 years with effect from January 01, 2021.  /////// 2020-12-29
........................................................................................................................JAMUNAOIL  ////// JAMUNAOIL: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 4.07 for July-September 2020 as against Tk. 4.58 for July-September 2019; NOCFPS was Tk. 39.98 for July-September 2020 as against Tk. 10.14 for July-September 2019. NAV per share was Tk. 174.53 as on September 30, 2020 and Tk. 161.40 as on June 30, 2020.  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of eGeneration Limited  ////// (Continuation of DSENEWS): and subscription fee BDT 3,000.00 (three thousand only) through Social Islami Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.:0021360003343) in between 10:00 a.m. of January 12, 2021 to 2:00 p.m. of January 18, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of eGeneration Limited  ////// (Continuation of DSENEWS): which is in accordance with the BSEC consent letter to eGeneration Limited Ref: BSEC/CI/IPO-291/2018/292 dated December 10, 2020. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the listed securities and the exchange shall ensure the compliance in this regard. Participating EIs will be required to pay full subscription amount (100%) (Cont.3)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of eGeneration Limited  ////// (Continuation of DSENEWS): the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 50,00,000 (fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other EIs of BDT 1,00,00,000 (one crore only) at market price in listed securities as on January 04, 2021 (day-end) as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; (Cont.2)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of eGeneration Limited  ////// Commencement of electronic subscription of eGeneration Limited through electronic subscription system under fixed price method: The subscription for shares of eGeneration Limited by the eligible investors through electronic subscription system under fixed price method of the stock exchanges will be started from 10:00 a.m. of January 12, 2021 and continued till 5:30 p.m. of January 18, 2021. Each Eligible Investor (EI) who intends to submit application through (Cont.1)  /////// 2020-12-29
........................................................................................................................SONALIANSH  ////// SONALIANSH: Query Response  ////// In response to a DSE query dated December 27, 2020, the Company has informed that there is no undisclosed price sensitive information of the Company for recent unusual price hike and increase in volume of shares.  /////// 2020-12-29
........................................................................................................................RAHIMAFOOD  ////// RAHIMAFOOD: Prohibition on providing loan facilities to purchase securities  ////// DSE NEWS: The Stock Brokers and Merchant Bankers are requested to abstain from providing loan facilities to purchase security of Rahima Food Corporation Limited with effect from today i.e. December 29, 2020 as per BSEC Directive No. SEC/CMRRCD/2009-193/177 and BSEC Order No. SEC/CMRRCD/2009-193/178 dated October 27, 2015.  /////// 2020-12-29
........................................................................................................................RAHIMAFOOD  ////// RAHIMAFOOD: Trading of shares at the main Board of DSE  ////// (Continuation news of RAHIMAFOOD): 3. The circuit breaker and circuit filter (Price Limit) will remain operative for Rahima Food Corporation Limited from December 29, 2020 at DSE; and 4. The shares of the Company will be placed under 'A' category as the Company is already traded at CSE under 'A' category. (end)  /////// 2020-12-29
........................................................................................................................RAHIMAFOOD  ////// RAHIMAFOOD: Trading of shares at the main Board of DSE  ////// (Continuation news of RAHIMAFOOD): It is mentionable here that the following conditions will be applicable for the Company: 1. The reference price will be the close price of the Company traded at CSE on December 28, 2020 since the shares of the Company are already being traded in CSE. 2. The reference floor price will be the floor price of the Company traded at CSE, i.e. Tk. 175.40. (cont. 2)  /////// 2020-12-29
........................................................................................................................RAHIMAFOOD  ////// RAHIMAFOOD: Trading of shares at the main Board of DSE  ////// Dhaka Stock Exchange Limited has approved the resumption of trading of shares of Rahima Food Corporation Limited at the main Board of DSE from December 29, 2020 under 'A' category. At DSE, trading code for Rahima Food Corporation Limited is "RAHIMAFOOD" and DSE Company Code is 14281. (cont. 1)  /////// 2020-12-29
........................................................................................................................DOMINAGE  ////// DOMINAGE: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 0.58 for July-September 2020 as against Tk. 0.40 for July-September 2019; NOCFPS was Tk. 1.26 for July-September 2020 as against Tk. 1.20 for July-September 2019. NAV per share was Tk. 21.81 as on September 30, 2020 and Tk. 21.23 as on June 30, 2020.  /////// 2020-12-29
........................................................................................................................EASTRNLUB  ////// EASTRNLUB: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 2.86 for July-September 2020 as against Tk. 1.14 for July-September 2019; NOCFPS was Tk. (0.88) for July-September 2020 as against Tk. 19.40 for July-September 2019. NAV per share was Tk. 181.31 as on September 30, 2020 and Tk. 178.45 as on June 30, 2020.  /////// 2020-12-29
........................................................................................................................EASTRNLUB  ////// EASTRNLUB: Price Limit Open  ////// There will be no price limit on the trading of the shares of the Company today (29.12.2020) following its corporate declaration, however, as per the BSEC Order No. BSEC/CMRRCD/2001-07/04 dated March 19, 2020, the floor price shall be applicable accordingly.  /////// 2020-12-29
........................................................................................................................EASTRNLUB  ////// EASTRNLUB: Dividend Declaration  ////// The Board of Directors has recommended 30% cash dividend for the year ended on June 30, 2020. Date of AGM: 13.03.2021, Time: 11:00 AM, Venue: Digital Platform. Record date: 20.01.2021. The Company has also reported EPS of Tk. 5.43, NAV per share of Tk. 178.45 and NOCFPS of Tk. 92.63 for the year ended on June 30, 2020 as against Tk. 23.45, Tk. 182.76 and Tk. 137.47 respectively for the same period of the previous year.  /////// 2020-12-29
........................................................................................................................JAMUNAOIL  ////// JAMUNAOIL: Price Limit Open  ////// There will be no price limit on the trading of the shares of the Company today (29.12.2020) following its corporate declaration, however, as per the BSEC Order No. BSEC/CMRRCD/2001-07/04 dated March 19, 2020, the floor price shall be applicable accordingly.  /////// 2020-12-29
........................................................................................................................JAMUNAOIL  ////// JAMUNAOIL: Dividend Declaration  ////// The Board of Directors has recommended 120% cash dividend for the year ended on June 30, 2020. Date of AGM: 13.03.2021, Time: 2:00 PM, Venue: Digital Platform; Record Date: 19.01.2021. The Company has also reported EPS of Tk. 18.13, NAV per share of Tk. 161.40 and NOCFPS of Tk. 20.38 for the year ended on June 30, 2020 as against Tk. 21.19, Tk. 167.61 and Tk. (92.01) respectively for the same period of the previous year.  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Taufika Foods and Agro Industries Limited  ////// (Continuation of DSENEWS): Participating EIs will be required to pay full subscription amount (100%) and subscription fee Tk. 3,000.00 (three thousand only) through Social Islami Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 0021360003343) in between 10:00 a.m. of January 03, 2021 to 2:00 p.m. of January 07, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Taufika Foods and Agro Industries Limited  ////// (Continuation of DSENEWS): of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to Taufika Foods and Agro Industries Limited Ref: BSEC/CI/IPO-301/2019/278 dated November 30, 2020. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the listed securities and the exchange shall ensure the compliance in this regard. (Cont.3)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Taufika Foods and Agro Industries Limited  ////// (Continuation of DSENEWS): Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of Tk. 50,00,000/- (fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other EIs of Tk. 1,00,00,000 (one crore only) at market price in listed securities as on December 23, 2020 (day-end) as per Rule 2(1)(e) (Cont.2)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Taufika Foods and Agro Industries Limited  ////// Commencement of electronic subscription of Taufika Foods and Agro Industries Limited through electronic subscription system under fixed price method: The subscription for shares of Taufika Foods and Agro Industries Limited by the eligible investors through electronic subscription system under fixed price method of the stock exchanges will be started from 10:00 a.m. of January 03, 2021 and continued till 5:30 p.m. of January 07, 2021. (Cont.1)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: DSE Training News  ////// Training on "Continuing Listing Requirements": The program will be held on January 05-06, 2021 at 2:30 pm - 7:00 pm. For registration, contact to DSE Training Academy, with a fee of Tk. 3,000.00 (three thousand) only, excluding VAT & Tax. For queries in this regard may be directed to the Academy at 01730357148 or email at training@dse.com.bd. N.B. Registration is considered on first come first served basis.  /////// 2020-12-29
........................................................................................................................REGL  ////// BSEC: BSEC Directive on Maximum Margin Loan Limit  ////// (Continuation of BSECNEWS): DSEX Index Below - 4000 maximum margin loan limit 1: 0.75 Basis i.e., 75% of clients margin/deposit; DSEX Index 4001 to 7000 - maximum margin loan limit 1: 0.50 Basis i.e., 50% of clients margin/deposit; DSEX Index 7001 or above - maximum margin loan limit 1: 0.25 Basis i.e., 25% of clients margin/deposit. The Directive shall have effect from January 01, 2021. (end)  /////// 2020-12-29
........................................................................................................................REGL  ////// BSEC: BSEC Directive on Maximum Margin Loan Limit  ////// BSEC News: BSEC has cancelled their earlier Directive No. BSEC/Surveillance/2020 -975/128 dated 21 September, 2020 regarding Maximum Margin Loan Limit. Therefore, BSEC has issued new Directive No. BSEC/Surveillance/2020-975/132 dated 28 September, 2020 that the TREC holders of the stock exchanges will extend maximum limit of credit facilities to their approved clients in the following manner under the Margin Rules, 1999 until further order: (cont.)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Legal Authorization regarding placing any sale order  ////// DSENEWS: All Stock Brokers are requested to ensure due authorization from their clients, like sale orders, CDBL Pay-In form etc. before placing any sale order into the system.  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2020-12-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2020-12-29
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2020-12-29
