Trading_code    News Title   News   Post Date
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs for trading facility with SME platform  ////// Providing investment information of qualified investors (QIs) for trading facility in securities listed with SME platform of exchanges: All TREC Holder companies of DSE and Merchant Bankers are requested to provide information of qualified investors (QIs) having a minimum investment of BDT 2,000,000 (twenty lakhs) in the listed securities (Main Market and SME Platform) at market/cost value as on June 30, 2022 (cont.)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// (Continuation of DSENEWS): through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.:135413134079404) in between 10:00 a.m. of July 4, 2022 to 2:00 p.m. of July 7, 2022 (during banking hour). Please visit the following website for bidding related updates: https://www.essbangladesh.com. (end)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// (Continuation of DSENEWS): The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding holding of EIs in listed securities and the exchange shall ensure the compliance in this regard. Participating EIs will be required to pay full bid amount (100%) and bidding fee BDT 5,000.00 (five thousand only) (cont. 4)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// (Continuation of DSENEWS): at market price in matured listed securities as on June 26, 2022 (day-end) as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to Navana Pharmaceuticals Limited Ref: BSEC/CI/IPO-323/2022/853 dated June 19, 2022. The minimum bidding value shall be BDT 20.00 (Twenty) lakh which is in accordance with the aforesaid consent letter. (cont. 3)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// (Continuation of DSENEWS): of the Exchanges will start at 10:30 a.m. on July 12, 2022 and continue till 10:30 a.m. on July 14, 2022. Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 1,50,00,000 (One Crore fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 3,00,00,000 (Three crore only) (cont. 2)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// Commencement of Bidding of Navana Pharmaceuticals Limited through Book Building Method: The bidding period for Eligible Investors to determine the cut-off price of shares of Navana Pharmaceuticals Limited through Electronic Subscription System (ESS) of the Exchanges will commence from 5:00 p.m. on July 4, 2022 and will continue till 5:00 p.m. on July 7, 2022 (round the clock) and valuation report submission period for Eligible Investors through Electronic Subscription System (ESS) (cont. 1)  /////// 2022-06-30
........................................................................................................................ABBANK  ////// ABBANK: Extension of public offer subscription portion of Perpetual Bond  ////// Extension of public offer subscription portion of perpetual bond of AB Bank Limited up to August 22, 2022: BSEC has extended the consent validity and subscription period of public offer portion of BDT 60.00 crore of transferrable, unsecured, non-cumulative, contingent-convertible perpetual bond of AB Bank Limited up to August 22, 2022.  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: No Registration is required for QI for trading in the secondary market  ////// (Continuation of DSENEWS): information (KYC) is preserved by them. 3. For further checking as to eligibility of QI's order, the trade data may be verified at the time of clearing and settlement through Clearing and Settlement (CNS) software of stock exchanges and stock exchanges will make a report (with warning to DPs) after trade hours based CNS's data and submit it to the Commission. (end)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: No Registration is required for QI for trading in the secondary market  ////// (Continuation of DSENEWS): and accordingly Exchanges will ensure their trading facilities in the secondary platform. 2. At the time of accepting any buy or sell order for shares listed in SME platform, the respective DPs/brokerage houses will ensure the eligibility of Qualified Investors based on their available data in back-office software or OMS. Confirmation of QI is more preferable to implement at BROKER end through Order Management System (OMS) or back office system as investors' primary (cont. 3)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: No Registration is required for QI for trading in the secondary market  ////// (Continuation of DSENEWS): through Electronic Subscription System (ESS) of the Exchanges based on data and information provided by CDBL and DP, without fees as per the latest issued Commission's Notification. However, the Qualified Investors for trading in the secondary market do not require registration in ESS further. The Central Depository Bangladesh Limited (CDBL) or Depository Participants (DP) will provide the list of the Qualified Investors on quarterly basis to the Exchanges (cont. 2)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: No Registration is required for QI for trading in the secondary market  ////// No Registration is required for Qualified Investors (QIs) for trading in the secondary market: For the betterment of Small Capital Platform and to implement the BSEC notification no. BSEC/SRMIC/2021-206/69 dated February 17, 2022 regarding Qualified Investors of Small Capital Platform, BSEC has taken the following decisions: 1. In addition to existing registration process for the Qualified Investors (Qls) for applying the primary shares, the stock exchanges will register automatically (cont.1)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2022-06-30
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2022-06-30
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// Investors are requested to consider the following facts at the time of making investment decision in the Capital Market: 1. Without acquiring proper knowledge, information and experience regarding different aspects and matters of Capital Market, one should not invest in the Capital Market. 2. The gain or loss, whichever comes from the investment, it belongs to you. So, well - thought of investment decision based on knowledge and fundamentals of the securities may be real assistance to you. (cont.)  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Greetings Message  ////// Honorable Investors, Good morning! Please make your investment decision based on Company fundamentals, technical analysis, price level and disclosed information. Avoid rumor-based speculations.  /////// 2022-06-30
........................................................................................................................EXCH  ////// DSENEWS: Daily Turnover  ////// Today's (29.06.2022) Total Trades: 160,045; Volume: 221,318,815 and Turnover: Tk. 8,056.987 million.  /////// 2022-06-29
........................................................................................................................FIRSTFIN  ////// FIRSTFIN: Credit Rating Result  ////// WASO Credit Rating Company (BD) Ltd. (WCRCL) has announced the entity rating of the Company as "BBB2" in the long term and "ST-3" in the short term along with a Stable outlook based on audited financial statement of December 31, 2020 and other relevant quantitative and qualitative information up to the date of rating issuance.  /////// 2022-06-29
........................................................................................................................DELTALIFE  ////// DELTALIFE: Transmission of Deceased Independent Director's shares to his nominee  ////// The Company has informed that Mr. Kazi Fazlur Rahman, one of the Independent Directors of the company passed away on 15.11.2019. His present holding 49,500 shares will be transmitted to the account of his nominee Mr. Kazi Tanvir F. Rahman (son of Late Mr. Kazi Fazlur Rahman) by way of nomination.  /////// 2022-06-29
........................................................................................................................MIDASFIN  ////// MIDASFIN: Resumption after record date  ////// Trading of the shares of the company will resume on 30.06.2022 after record date.  /////// 2022-06-29
........................................................................................................................DSSL  ////// DSSL: Suspension for Record date  ////// Trading of the shares of the company will remain suspended on record date i.e., 30.06.2022.  /////// 2022-06-29
........................................................................................................................RAKCERAMIC  ////// RAKCERAMIC: Spot for EGM  ////// Trading of the shares of the Company will be allowed only in the Spot Market and Block transactions will also be settled as per Spot settlement cycle from 30.06.2022 to 03.07.2022. Trading of the shares of the Company will remain suspended on record date i.e., 04.07.2022 for EGM  /////// 2022-06-29
........................................................................................................................APSCLBOND  ////// APSCLBOND: Spot for Half Yearly Profit  ////// Trading of APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond will be allowed only in the Spot Market and Block transactions will also be settled as per Spot settlement cycle with cum benefit from 30.06.2022 to 03.07.2022. Trading of the shares of the Company will remain suspended on record date i.e., 04.07.2022.  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Stock-Broker & Stock-Dealer Registration  ////// Mir Securities Limited (DSE TREC No. 264) has been issued Stock-Broker Registration Certificate No. Reg.-3.1/DSE-264/2022/587, dated February 02, 2022 and Stock-Dealer Registration Certificate No. Reg.-3.1/DSE-264/2022/588, dated February 02, 2022. The three digits ID of Mir Securities Limited is MIR. Dealer Trading Code of the company is DLRMIR.  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Stock-Broker Registration  ////// Amaya Securities Limited (DSE TREC No. 268) has been issued Stock-Broker Registration Certificate No. Reg.-3.1/DSE-268/2022/577, dated January 12, 2022. The three digits ID of the company is AMA.  /////// 2022-06-29
........................................................................................................................NRBCBANK  ////// NRBCBANK: BSEC consent and Record date for 7.50% Stock Dividend  ////// The Company has further informed that BSEC has accorded consent for issuance of 7.50% Stock Dividend for the year ended December 31, 2021. The Company has also informed that the Board of Directors has fixed the Record date on 13.07.2022 for entitlement of the aforesaid Bonus Shares.  /////// 2022-06-29
........................................................................................................................IFIC  ////// IFIC: Credit Rating Result  ////// Emerging Credit Rating Limited (ECRL) has assigned rating of the Company as "AA" in the long term and "ST-2" in the short term along with a Stable outlook based on audited financial statements of the Company as on December 31, 2021 and other relevant quantitative as well as qualitative information up to the date of rating.  /////// 2022-06-29
........................................................................................................................LANKABAFIN  ////// LANKABAFIN: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended December 31, 2021 to the respective shareholders.  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Providing information and documents of registered EIs of RPPGF  ////// (Continuation of DSENEWS): In case of their failure to submit the updated relevant information and required documents, the registered funds (RPPGF) will not be allowed to participate in the subscription of IPOs as Eligible Investors hereafter. (end)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Providing information and documents of registered EIs of RPPGF  ////// (Continuation of DSENEWS): provided web link (https://forms.monday.com/forms/1fd345228c2881337776f66cfa37639e? r=use1) by July 03, 2022. It is noteworthy to mention that all registered funds (RPPGF) will update their investment information through the above mentioned web link within the first 3 (three) working days of every month from now onwards. (cont.2)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Providing information and documents of registered EIs of RPPGF  ////// Providing information and documents of registered Eligible Investors (EIs) in the category of Recognized Provident, Pension and Gratuity Funds (RPPGF): All the Eligible Investors (EIs) in the category of Recognized Provident, Pension and Gratuity Funds (RPPGF) registered with Electronic Subscription System (ESS) of the exchanges are hereby requested to provide the relevant information and documents for their onward participation in subscription of IPOs through the (cont.1)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs for trading facility with SME platform  ////// (Continuation of DSENEWS): to facilitate their onward participation in trading of securities listed with the small capital platform of the exchanges through the provided web link(https://forms.monday.com/form/d0971e46d2d4a88347c7aa378735034c? r=use1) by July 03, 2022. It is noteworthy to mention that data provided after July 03, 2022 will not be processed for onward measures and the validity of that data will remain effective till September 30, 2022. (end)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs for trading facility with SME platform  ////// Providing investment information of qualified investors (QIs) for trading facility in securities listed with SME platform of exchanges: All TREC Holder companies of DSE and Merchant Bankers are requested to provide information of qualified investors (QIs) having a minimum investment of BDT 2,000,000 (twenty lakhs) in the listed securities (Main Market and SME Platform) at market/cost value as on June 30, 2022 (cont.)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// (Continuation of DSENEWS): through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.:135413134079404) in between 10:00 a.m. of July 4, 2022 to 2:00 p.m. of July 7, 2022 (during banking hour). Please visit the following website for bidding related updates: https://www.essbangladesh.com. (end)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// (Continuation of DSENEWS): The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding holding of EIs in listed securities and the exchange shall ensure the compliance in this regard. Participating EIs will be required to pay full bid amount (100%) and bidding fee BDT 5,000.00 (five thousand only) (cont. 4)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// (Continuation of DSENEWS): at market price in matured listed securities as on June 26, 2022 (day-end) as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to Navana Pharmaceuticals Limited Ref: BSEC/CI/IPO-323/2022/853 dated June 19, 2022. The minimum bidding value shall be BDT 20.00 (Twenty) lakh which is in accordance with the aforesaid consent letter. (cont. 3)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// (Continuation of DSENEWS): of the Exchanges will start at 10:30 a.m. on July 12, 2022 and continue till 10:30 a.m. on July 14, 2022. Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 1,50,00,000 (One Crore fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 3,00,00,000 (Three crore only) (cont. 2)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Navana Pharmaceuticals Limited through BBM  ////// Commencement of Bidding of Navana Pharmaceuticals Limited through Book Building Method: The bidding period for Eligible Investors to determine the cut-off price of shares of Navana Pharmaceuticals Limited through Electronic Subscription System (ESS) of the Exchanges will commence from 5:00 p.m. on July 4, 2022 and will continue till 5:00 p.m. on July 7, 2022 (round the clock) and valuation report submission period for Eligible Investors through Electronic Subscription System (ESS) (cont. 1)  /////// 2022-06-29
........................................................................................................................ABBANK  ////// ABBANK: Extension of public offer subscription portion of Perpetual Bond  ////// Extension of public offer subscription portion of perpetual bond of AB Bank Limited up to August 22, 2022: BSEC has extended the consent validity and subscription period of public offer portion of BDT 60.00 crore of transferrable, unsecured, non-cumulative, contingent-convertible perpetual bond of AB Bank Limited up to August 22, 2022.  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: No Registration is required for QI for trading in the secondary market  ////// (Continuation of DSENEWS): information (KYC) is preserved by them. 3. For further checking as to eligibility of QI's order, the trade data may be verified at the time of clearing and settlement through Clearing and Settlement (CNS) software of stock exchanges and stock exchanges will make a report (with warning to DPs) after trade hours based CNS's data and submit it to the Commission. (end)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: No Registration is required for QI for trading in the secondary market  ////// (Continuation of DSENEWS): and accordingly Exchanges will ensure their trading facilities in the secondary platform. 2. At the time of accepting any buy or sell order for shares listed in SME platform, the respective DPs/brokerage houses will ensure the eligibility of Qualified Investors based on their available data in back-office software or OMS. Confirmation of QI is more preferable to implement at BROKER end through Order Management System (OMS) or back office system as investors' primary (cont. 3)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: No Registration is required for QI for trading in the secondary market  ////// (Continuation of DSENEWS): through Electronic Subscription System (ESS) of the Exchanges based on data and information provided by CDBL and DP, without fees as per the latest issued Commission's Notification. However, the Qualified Investors for trading in the secondary market do not require registration in ESS further. The Central Depository Bangladesh Limited (CDBL) or Depository Participants (DP) will provide the list of the Qualified Investors on quarterly basis to the Exchanges (cont. 2)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: No Registration is required for QI for trading in the secondary market  ////// No Registration is required for Qualified Investors (QIs) for trading in the secondary market: For the betterment of Small Capital Platform and to implement the BSEC notification no. BSEC/SRMIC/2021-206/69 dated February 17, 2022 regarding Qualified Investors of Small Capital Platform, BSEC has taken the following decisions: 1. In addition to existing registration process for the Qualified Investors (Qls) for applying the primary shares, the stock exchanges will register automatically (cont.1)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2022-06-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2022-06-29
