Trading_code    News Title   News   Post Date
........................................................................................................................PRAGATILIF  ////// PRAGATILIF: Credit Rating Result  ////// Alpha Credit Rating Limited (AlphaRating) has rated the Company as "AA+" in the long term and "ST-1" in the short term along with a Stable outlook based on audited financial statements of the Company as on December 31, FY 2019 to FY 2021 and relevant qualitative information till September 27, 2022.  /////// 2022-09-29
........................................................................................................................PAPERPROC  ////// PAPERPROC: Price Limit Open  ////// There will be no price limit on the trading of the shares of the Company today (29.09.2022) following its corporate declaration.  /////// 2022-09-29
........................................................................................................................PAPERPROC  ////// PAPERPROC: Dividend Declaration  ////// (Continuation news of PAPERPROC): The Company has also reported EPS of Tk. 4.62, NAV per share of Tk. 31.59 and NOCFPS of Tk. 0.95 for the year ended June 30, 2022 as against Tk. 1.34, Tk. 27.97 and Tk. 2.76 respectively for the same period of the previous year. (end)  /////// 2022-09-29
........................................................................................................................PAPERPROC  ////// PAPERPROC: Dividend Declaration  ////// The Board of Directors has recommended 8% cash and 7% stock dividend for the year ended June 30, 2022. Date of AGM: 08.11.2022, Time: 11:00 AM, Venue: Digital Platform. Record Date: 24.10.2022 for entitlement of cash dividend and another record date for entitlement of Stock Dividend will be notified later after getting approval from BSEC. (cont.)  /////// 2022-09-29
........................................................................................................................MONOSPOOL  ////// MONOSPOOL: Price Limit Open  ////// There will be no price limit on the trading of the shares of the Company today (29.09.2022) following its corporate declaration.  /////// 2022-09-29
........................................................................................................................MONOSPOOL  ////// MONOSPOOL: Dividend Declaration  ////// (Continuation news of MONOSPOOL): The Company has also reported EPS of Tk. 5.45, NAV per share of Tk. 44.88 and NOCFPS of Tk. 7.19 for the year ended June 30, 2022 as against Tk. 1.23, Tk. 40.43 and Tk. 4.30 respectively for the same period of the previous year. (end)  /////// 2022-09-29
........................................................................................................................MONOSPOOL  ////// MONOSPOOL: Dividend Declaration  ////// The Board of Directors has recommended 10% cash and 10% stock dividend for the year ended June 30, 2022. Date of AGM: 07.11.2022, Time: 11:00 AM, Venue: Digital Platform. Record Date: 24.10.2022 for entitlement of cash dividend and another record date for entitlement of Stock Dividend will be notified later after getting approval from BSEC. (cont.)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs in trading of SME platform  ////// (Continuation of DSENEWS): If any investor or qualified investor does not fulfil the minimum investment criterion will only be allowed to sell his/ her securities. (end)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs in trading of SME platform  ////// (Continuation of DSENEWS): who was eligible on the basis of having minimum investment portfolio of BDT 20,00,000.00 (Twenty Lacs) as per Commission's prior Notification No. BSEC/SRMIC/2021-206/69 dated February 17, 2022, are given a grace period of 3 (three) months from the recent BSEC Order no. BSEC/CMRRCD/2009-193/43 dated 21 September 2022 to remain valid as QIs for their onward trading of securities at the SME Platform. (cont.2)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs in trading of SME platform  ////// Maintaining of minimum investment by the Qualified Investors (QIs) for their onward participation in trading in the secondary market of SME platform: A Qualified Investor (QI) will be eligible for trading at the SME Platform by ensuring a minimum investment of BDT 30,00,000.00 (Thirty Lacs) in the listed securities at any platform or board of the stock exchange(s) at the market price or cost, whichever is higher as per his/ her portfolio statement. In addition to that, the Qualified Investor, (cont.1)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Global Islami Bank Limited for EIs  ////// (Continuation of DSENEWS): (three thousand only) through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) in between 9:00 a.m. of October 16, 2022 to 1:30 p.m. of October 20, 2022 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Global Islami Bank Limited for EIs  ////// (Continuation of DSENEWS): which is in accordance with the BSEC consent letter to Global Islami Bank Limited Ref: BSEC/CI/IPO-324/2022/948 dated September 08, 2022. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the matured listed securities and the exchange shall ensure the compliance in this regard. Participating EIs will be required to pay full subscription amount (100%) and subscription fee Tk. 3,000 (cont.3)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Global Islami Bank Limited for EIs  ////// (Continuation of DSENEWS): through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 1,50,00,000 (one crore fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 3,00,00,000 (three crore only) at market price in listed securities as on October 04, 2022 (day-end) as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; (cont.2)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Global Islami Bank Limited for EIs  ////// Commencement of electronic subscription of Global Islami Bank Limited through electronic subscription system under fixed price method: The subscription for shares of Global Islami Bank Limited by the eligible investors through electronic subscription system of the stock exchanges under fixed price method will be started from 9:00 a.m. of October 16, 2022 and continued till 3:30 p.m. of October 20, 2022 (round the clock). Each Eligible Investor (EI) who intends to submit application (cont.1)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of ES of Global Islami Bank Limited  ////// (Continuation of DSENEWS): to October 25, 2022 (during banking hour) from their consolidated customers' account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges regarding investment of general applicants in listed securities. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of ES of Global Islami Bank Limited  ////// (Continuation of DSENEWS): (ten thousand only or its multiplies) and 50,000 (Fifty Thousand only) respectively. The registered TREC Holders/ Merchant bankers have to upload the IPO application file of General Public in the Electronic Subscription System (ESS) from 9:00 AM of October 23, 2022 to 3:30 PM of October 25, 2022 and make the full payment to DSE through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404), from October 23, 2022 (cont.3)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of ES of Global Islami Bank Limited  ////// (Continuation of DSENEWS): for Non-resident Bangladeshi (NRB) will be BDT 100,000 (one lakh only) as on October 04, 2022 (day-end) in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to Global Islami Bank Limited Ref: BSEC/CI/IPO-324/2022/948 dated September 08, 2022. Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (cont.2)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of ES of Global Islami Bank Limited  ////// Commencement & closure of electronic subscription of Global Islami Bank Limited by General Public and upload the IPO application file and deposit the full subscription amount of General Public in the ESS by TREC Holders of DSE & CSE and Merchant Bankers: The subscription for shares of Global Islami Bank Limited will be started from October 16, 2022 and continued till October 20, 2022. Minimum required investment for General Public (GP) will be BDT 50,000 (fifty thousand only) and (cont.1)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Asiatic Laboratories Limited through BBM  ////// (Continuation of DSENEWS): Please visit the following website for bidding related updates: https://www.essbangladesh.com. (end)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Asiatic Laboratories Limited through BBM  ////// (Continuation of DSENEWS): at market price in matured listed securities as on September 28, 2022 (day-end) as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to Asiatic Laboratories Limited Ref BSEC/CI/IPO-322/2021/974 dated September 21, 2022. The minimum bidding value shall be BDT 50,00,000 (fifty Lakh). The Central Depository Bangladesh Limited (CDBL) (cont.3)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Asiatic Laboratories Limited through BBM  ////// (Continuation of DSENEWS): shall send a report to the exchange regarding holding of EIs in listed securities and the exchange shall ensure the compliance in this regard. Participating EIs will be required to pay full bid amount (100%) and bidding fee BDT 5,000.00 (five thousand only) through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No. :135413134079404) in between 9:00 a.m. of October 10, 2022 to 2:00 p.m. of October 13, 2022 (during banking hour). (cont.4)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Asiatic Laboratories Limited through BBM  ////// Commencement of Bidding of Asiatic Laboratories Limited through Book Building Method: The bidding period for Eligible Investors to determine the cut-off price of shares of Asiatic Laboratories Limited through Electronic Subscription System (ESS) of the Exchanges will commence from 3:00 p.m. on October 10, 2022 and will continue till 3:00 p.m. on October 13, 2022 (round the clock) and valuation report submission period for Eligible Investors through Electronic Subscription System (ESS) (cont.1)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of Bidding of Asiatic Laboratories Limited through BBM  ////// (Continuation of DSENEWS): of the Exchanges will start at 9:00 a.m. on October 16, 2022 and continue till 9:00 a.m. on October 18, 2022. Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 1,50,00,000 (one crore fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 3,00,00,000 (three crore only) (cont.2)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of subscription of Chartered L. Ins. Co. Ltd.  ////// (Continuation of DSENEWS): Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of subscription of Chartered L. Ins. Co. Ltd.  ////// (Continuation of DSENEWS): (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) from October 02, 2022 to October 04, 2022 (during banking hour) from their consolidated customers' account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges regarding investment of general applicants in listed securities. (cont.4)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of subscription of Chartered L. Ins. Co. Ltd.  ////// (Continuation of DSENEWS): Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (ten thousand only). The registered TREC Holders/ Merchant bankers have to upload the IPO application file of General Public in the Electronic Subscription System (ESS) from 9:00 AM of October 02, 2022 to 3:30 PM of October 04, 2022 and make the full payment to DSE through Mercantile Bank Limited (cont.3)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of subscription of Chartered L. Ins. Co. Ltd.  ////// (Continuation of DSENEWS): will be BDT 50,000 (fifty thousand only) and for Non-resident Bangladeshi (NRB) will be BDT 100,000 (one lakh only) as on September 15, 2022 (day-end) in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to Chartered Life Insurance Company Limited Ref: BSEC/CI/IPO-328/2022/926 dated August 22, 2022. (cont.2)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of subscription of Chartered L. Ins. Co. Ltd.  ////// Commencement & closure of subscription of Chartered Life Insurance Company Limited by General Public and upload the IPO application file and deposit the full subscription amount of General Public in the ESS by TREC Holders of DSE & CSE and Merchant Bankers: The subscription for shares of Chartered Life Insurance Company Limited will be started from September 25, 2022 and continued till September 29, 2022. Minimum required investment for General Public (RB) (cont.1)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Chartered Life Ins. Co. Ltd. through ESS  ////// (Continuation of DSENEWS): Participating EIs will be required to pay full subscription amount (100%) and subscription fee Tk. 3,000 (three thousand only) through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) in between 9:00 a.m. of September 25, 2022 to 1:30 p.m. of September 29, 2022 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Chartered Life Ins. Co. Ltd. through ESS  ////// (Continuation of DSENEWS): of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to Chartered Life Insurance Company Limited Ref: BSEC/CI/IPO-328/2022/926 dated August 22, 2022. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the matured listed securities and the exchange shall ensure the compliance in this regard. (cont.3)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Chartered Life Ins. Co. Ltd. through ESS  ////// (Continuation of DSENEWS): Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 15,000,000 (one crore fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 30,000,000 (three crore only) at market price in listed securities as on September 15, 2022 (day-end) as per Rule 2(1)(e) (cont.2)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Chartered Life Ins. Co. Ltd. through ESS  ////// Commencement of electronic subscription of Chartered Life Insurance Company Limited through electronic subscription system under fixed price method: The subscription for shares of Chartered Life Insurance Company Limited by the eligible investors through electronic subscription system of the stock exchanges under fixed price method will be started from 9:00 a.m. of September 25, 2022 and continued till 3:30 p.m. of September 29, 2022 (round the clock). (cont.1)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2022-09-29
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2022-09-29
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// Investors are requested to consider the following facts at the time of making investment decision in the Capital Market: 1. Without acquiring proper knowledge, information and experience regarding different aspects and matters of Capital Market, one should not invest in the Capital Market. 2. The gain or loss, whichever comes from the investment, it belongs to you. So, well - thought of investment decision based on knowledge and fundamentals of the securities may be real assistance to you. (cont.)  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Greetings Message  ////// Honorable Investors, Good morning! Please make your investment decision based on Company fundamentals, technical analysis, price level and disclosed information. Avoid rumor-based speculations.  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Extension of PO subscription portion of per. bond of AB Bank Limited  ////// Extension of public offer subscription portion of perpetual bond of AB Bank Limited upto December 30, 2022: BSEC has extended the consent validity and subscription period of public offer portion of BDT 60.00 crore of transferrable, unsecured, non-cumulative, contingent-convertible perpetual bond of AB Bank Limited upto December 30, 2022. Please visit the following website for further update in this regard: https://www.essbangladesh.com.  /////// 2022-09-29
........................................................................................................................EXCH  ////// DSENEWS: Stock-Broker & Stock-Dealer Registration  ////// WingsFin Ltd. (DSE TREC No. 299) has been issued Stock-Broker Registration Certificate No. Reg.-3.1/DSE-299/2022/609, dated March 22, 2022 and Stock-Dealer Registration Certificate No.: Reg.-3.1/DSE-299/2022/610, dated March 22, 2022. The broker and dealer trading code of the company are WIN and DLRWIN respectively.  /////// 2022-09-28
........................................................................................................................EXCH  ////// DSENEWS: Stock-Broker & Stock-Dealer Registration  ////// Takaful Islami Securities Limited (DSE TREC No. 270) has been issued Stock-Broker Registration Certificate No. Reg.-3.1/DSE-270/2022/627, dated June 16, 2022 and Stock-Dealer Registration Certificate No.: Reg.-3.1/DSE-270/2022/628, dated June 16, 2022. The broker and dealer trading code of the company are TIS and DLRTIS respectively.  /////// 2022-09-28
........................................................................................................................NORTHRNINS  ////// NORTHRNINS: Confirmation of share transfer by a Director  ////// Al-Haj Abdus Samad, one of the Directors of the company, has further informed that he has completed his transfer of 9,27,111 shares of the Company to his son Mr. Jawadul Alam Chowdhury (General Shareholder of the company), by way of gift outside the trading system of the Exchange as per declaration disseminated on 20.09.2022.  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Sponsor Director  ////// (Continuation news of OIMEX): nominated/representative directors against the transferred 30.01% shares in the board of Oimex Electrodes Limited to maintain uninterrupted holding of shares by directors. The Directors shall collectively hold a minimum of 30% shares of the total shares, which shall be subject to lock-in. (end)  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Sponsor Director  ////// (Continuation news of OIMEX): outside the trading system of the Exchange other than by way of gift within next 30 working days from the date of issuance of approval letter (i.e. September 14, 2022) by BSEC. After execution of the proposed transfer of shares in the name of JO Holdings Limited, Opgenhaffen Holdings Limited and NJ Holdings Limited, the buyer will nominate 1 or more individuals as (cont.2)  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Sponsor Director  ////// Mr. M. A. Maleque one of the Sponsor Directors of the company, has expressed his intention to transfer his total holdings 1,44,93,290 shares of the Company to JO Holdings Limited, as per BSEC approval letters reference No. BSEC/SRMIC/100-2017/239 dated June 12, 2022 and No. BSEC/SRMIC/100-2017/399 dated September 14, 2022 respectively, (cont.1)  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Sponsor Director  ////// (Continuation news of OIMEX): nominated/representative directors against the transferred 30.01% shares in the board of Oimex Electrodes Limited to maintain uninterrupted holding of shares by directors. The Directors shall collectively hold a minimum of 30% shares of the total shares, which shall be subject to lock-in. (end)  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Sponsor Director  ////// (Continuation news of OIMEX): outside the trading system of the Exchange other than by way of gift within next 30 working days from the date of issuance of approval letter (i.e. September 14, 2022) by BSEC. After execution of the proposed transfer of shares in the name of JO Holdings Limited, Opgenhaffen Holdings Limited and NJ Holdings Limited, the buyer will nominate 1 or more individuals as (cont.2)  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Sponsor Director  ////// Mrs. Khairun Nesa Lucky one of the Sponsor Directors of the company, has expressed her intention to transfer her total holdings 42,97,965 shares of the Company to JO Holdings Limited (29,56,269 shares) and Opgenhaffen Holdings Limited (13,41,696 shares) respectively, as per BSEC approval letters reference No. BSEC/SRMIC/100-2017/239 dated June 12, 2022 and No. BSEC/SRMIC/100-2017/399 dated September 14, 2022 respectively, (cont.1)  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Director  ////// (Continuation news of OIMEX): nominated/representative directors against the transferred 30.01% shares in the board of Oimex Electrodes Limited to maintain uninterrupted holding of shares by directors. The Directors shall collectively hold a minimum of 30% shares of the total shares, which shall be subject to lock-in. (end)  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Director  ////// (Continuation news of OIMEX): outside the trading system of the Exchange other than by way of gift within next 30 working days from the date of issuance of approval letter (i.e. September 14, 2022) by BSEC. After execution of the proposed transfer of shares in the name of JO Holdings Limited, Opgenhaffen Holdings Limited and NJ Holdings Limited, the buyer will nominate 1 or more individuals as (cont.2)  /////// 2022-09-28
........................................................................................................................OIMEX  ////// OIMEX: Declaration of share transfer by a Director  ////// Ms. Nawshin Tasnim one of the Directors of the Company, has expressed her intention to transfer her total holdings 13,41,929 shares of the company to JO Holdings Limited (233 shares) and NJ Holdings Limited (13,41,696 shares) respectively, as per BSEC approval letters reference No. BSEC/SRMIC/100-2017/239 dated June 12, 2022 and No. BSEC/SRMIC/100-2017/399 dated September 14, 2022 respectively, (cont.1)  /////// 2022-09-28
........................................................................................................................EXCH  ////// DSENEWS: Daily Turnover  ////// Today's (28.09.2022) Total Trades: 206,268; Volume: 223,982,159 and Turnover: Tk. 14,844.53 million.  /////// 2022-09-28
........................................................................................................................MARICO  ////// MARICO: Interim Dividend Disbursement  ////// The Company has informed that it has disbursed 2nd interim cash dividend based on 3 months Financial Statement for the period ended June 30, 2022 to the respective shareholders.  /////// 2022-09-28
........................................................................................................................ISLAMIBANK  ////// ISLAMIBANK: Sale Confirmation of a Sponsor  ////// Engr. Mustafa Anwar, one of the Sponsors of the Company, has further informed that he has completed his sale of 2,26,000 shares of the Company at prevailing market price through Dhaka Stock Exchange as per declaration disseminated on 18.09.2022.  /////// 2022-09-28
........................................................................................................................IBNSINA  ////// IBNSINA : Suspension for Record date  ////// Trading of the shares of the company will remain suspended on record date i.e., 29.09.2022.  /////// 2022-09-28
........................................................................................................................APEXTANRY  ////// APEXTANRY : Spot News  ////// Trading of the shares of the company will be allowed only in the Spot Market and Block transaction will also be settled as per spot settlement cycle with cum benefit from 29.09.2022 to 02.10.2022 and trading of the shares will remain suspended on record date i.e., 03.10.2022.  /////// 2022-09-28
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs in trading of SME platform  ////// (Continuation of DSENEWS): If any investor or qualified investor does not fulfil the minimum investment criterion will only be allowed to sell his/ her securities. (end)  /////// 2022-09-28
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs in trading of SME platform  ////// (Continuation of DSENEWS): who was eligible on the basis of having minimum investment portfolio of BDT 20,00,000.00 (Twenty Lacs) as per Commission's prior Notification No. BSEC/SRMIC/2021-206/69 dated February 17, 2022, are given a grace period of 3 (three) months from the recent BSEC Order no. BSEC/CMRRCD/2009-193/43 dated 21 September 2022 to remain valid as QIs for their onward trading of securities at the SME Platform. (cont.2)  /////// 2022-09-28
........................................................................................................................EXCH  ////// DSENEWS: Investment information of QIs in trading of SME platform  ////// Maintaining of minimum investment by the Qualified Investors (QIs) for their onward participation in trading in the secondary market of SME platform: A Qualified Investor (QI) will be eligible for trading at the SME Platform by ensuring a minimum investment of BDT 30,00,000.00 (Thirty Lacs) in the listed securities at any platform or board of the stock exchange(s) at the market price or cost, whichever is higher as per his/ her portfolio statement. In addition to that, the Qualified Investor, (cont.1)  /////// 2022-09-28
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Global Islami Bank Limited for EIs  ////// (Continuation of DSENEWS): (three thousand only) through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) in between 9:00 a.m. of October 16, 2022 to 1:30 p.m. of October 20, 2022 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-09-28
