Trading_code    News Title   News   Post Date
........................................................................................................................LRGLOBMF1  ////// LRGLOBMF1: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.71 per unit on the basis of current market price and Tk. 10.32 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 3,332,819,466.84 on the basis of market price and Tk. 3,210,572,631.47 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................MBL1STMF  ////// MBL1STMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.23 per unit on the basis of current market price and Tk. 10.07 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,023,485,729.07 on the basis of market price and Tk. 1,006,905,938.48 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................AIBL1STIMF  ////// AIBL1STIMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 9.85 per unit on the basis of current market price and Tk. 10.05 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 985,140,561.51 on the basis of market price and Tk. 1,004,731,491.03 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................GREENDELMF  ////// GREENDELMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.48 per unit on the basis of current market price and Tk. 10.73 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,571,590,870.34 on the basis of market price and Tk. 1,609,299,710.25 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................DBH1STMF  ////// DBH1STMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.71 per unit on the basis of current market price and Tk. 10.73 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,285,263,527.64 on the basis of market price and Tk. 1,287,696,933.08 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................ABB1STMF  ////// ABB1STMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.86 per unit on the basis of current market price and Tk. 11.83 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 2,597,268,316.00 on the basis of market price and Tk. 2,829,365,789.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................EBLNRBMF  ////// EBLNRBMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 11.32 per unit on the basis of current market price and Tk. 11.74 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 2,538,405,092.00 on the basis of market price and Tk. 2,631,922,855.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................PHPMF1  ////// PHPMF1: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.57 per unit on the basis of current market price and Tk. 11.38 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 2,980,046,698.00 on the basis of market price and Tk. 3,209,038,876.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................POPULAR1MF  ////// POPULAR1MF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.59 per unit on the basis of current market price and Tk. 11.69 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 3,167,730,470.00 on the basis of market price and Tk. 3,496,744,856.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................ATCSLGF  ////// ATCSLGF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.54 per unit on the basis of current market price and Tk. 11.46 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 651,158,718.00 on the basis of current market price and Tk. 708,351,124.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................VAMLRBBF  ////// VAMLRBBF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 9.99 per unit on the basis of current market price and Tk. 10.56 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,585,140,002.65 on the basis of current market price and Tk. 1,675,871,806.08 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................VAMLBDMF1  ////// VAMLBDMF1: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.79 per unit on the basis of current market price and Tk. 11.19 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,125,379,130.00 on the basis of current market price and Tk. 1,167,831,449.07 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................PTL  ////// PTL: BSEC Consent for raising capital of BDT 150 Crore  ////// The Company has informed that BSEC has provided the consent for raising capital of Tk. 150.00 Crore (Taka One hundred Fifty crore) only through issuance of 150,000,000 (Fifteen Crore) number of fully Redeemable, Non-convertible, Cumulative Preference Shares of Tk. 10/- each through Private Placement subject to compliance with the relevant laws and regulatory requirements.  /////// 2022-07-31
........................................................................................................................SEMLFBSLGF  ////// SEMLFBSLGF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 11.27 per unit on the basis of current market price and Tk. 11.55 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 822,281,857.32 on the basis of current market price and Tk. 842,653,592.85 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................SEMLIBBLSF  ////// SEMLIBBLSF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.62 per unit on the basis of current market price and Tk. 11.28 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,061,583,947.46 on the basis of current market price and Tk. 1,127,912,668.32 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................SEMLLECMF  ////// SEMLLECMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.54 per unit on the basis of current market price and Tk. 11.65 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 526,794,665.22 on the basis of current market price and Tk. 582,285,959.96 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................CAPMIBBLMF  ////// CAPMIBBLMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 11.69 per unit on the basis of current market price and Tk. 11.10 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 781,726,808.42 on the basis of current market price and Tk. 741,974,619.05 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................CAPMBDBLMF  ////// CAPMBDBLMF: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 12.01 per unit on the basis of current market price and Tk. 11.13 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 602,073,002.31 on the basis of current market price and Tk. 557,937,370.07 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................ICBAGRANI1  ////// ICBAGRANI1: Weekly NAV  ////// On the close of operation on July 26, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 11.25 per unit on the basis of current market price and Tk. 12.12 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,104,136,672.12 on the basis of current market price and Tk. 1,189,461,504.63 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................ICBSONALI1  ////// ICBSONALI1: Weekly NAV  ////// On the close of operation on July 26, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.25 per unit on the basis of current market price and Tk. 12.10 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,024,832,498.30 on the basis of current market price and Tk. 1,210,088,928.82 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................IFILISLMF1  ////// IFILISLMF1: Weekly NAV  ////// On the close of operation on July 28, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 9.52 per unit on the basis of current market price and Tk. 11.48 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 952,483,418.70 on the basis of current market price and Tk. 1,147,949,681.23 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................PF1STMF  ////// PF1STMF: Weekly NAV  ////// On the close of operation on July 26, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 9.63 per unit on the basis of current market price and Tk. 12.75 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 577,754,078.16 on the basis of current market price and Tk. 765,065,764.38 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................ICB3RDNRB  ////// ICB3RDNRB: Weekly NAV  ////// On the close of operation on July 26, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 9.41 per unit on the basis of current market price and Tk. 12.36 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 941,072,813.08 on the basis of current market price and Tk. 1,236,368,505.39 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................PRIME1ICBA  ////// PRIME1ICBA: Weekly NAV  ////// On the close of operation on July 26, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.08 per unit on the basis of current market price and Tk. 12.67 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,007,722,908.17 on the basis of current market price and Tk. 1,266,992,088.02 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................ICBEPMF1S1  ////// ICBEPMF1S1: Weekly NAV  ////// On the close of operation on July 26, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 9.71 per unit on the basis of current market price and Tk. 12.57 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 728,331,716.31 on the basis of current market price and Tk. 942,625,093.42 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................ICBAMCL2ND  ////// ICBAMCL2ND: Weekly NAV  ////// On the close of operation on July 26, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 10.59 per unit on the basis of current market price and Tk. 14.31 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 529,636,725.62 on the basis of current market price and Tk. 715,283,490.90 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................1STPRIMFMF  ////// 1STPRIMFMF: Weekly NAV  ////// On the close of operation on July 26, 2022, the Fund has reported Net Asset Value (NAV) of Tk. 13.95 per unit on the basis of current market price and Tk. 19.44 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 278,910,385.44 on the basis of current market price and Tk. 388,707,574.50 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2022-07-31
........................................................................................................................IBBL2PBOND  ////// IBBL2PBOND: Credit Rating Result  ////// Alpha Credit Rating Limited (AlphaRating) has rated the Bond as "AA+" along with a stable outlook based on audited financial statements of the Company as on December 31, 2021 and relevant qualitative information till July 27, 2022.  /////// 2022-07-31
........................................................................................................................JAMUNABANK  ////// JAMUNABANK: Decision to issue Non-Convertible Coupon Bearing Subordinated Bond  ////// The Company has informed that the Board of Directors has decided to raise capital through issuance of Non-Convertible Coupon Bearing Subordinated Redeemable Bond (5th phase) amounting to BDT 5,000.00 million as part of the TIER-II Revised Regulatory Capital Framework for banks in line with Basel III through private placement subject to approval from the concerned Regulatory Authorities. The purpose of the proposed bond is to strengthen the capital base of the bank.  /////// 2022-07-31
........................................................................................................................FEDERALINS  ////// FEDERALINS: Decision to purchase floor space  ////// The company has informed that the Board of Directors has decided to purchase floor space 2,150 sft (Flat No. 3-A) including common space at Suvastu Tower, 3rd floor, 69/1, Panthopath, Dhanmondi, Dhaka and one car parking at ground floor at a cost of BDT 2,40,00,000.00 (BDT two crore forty lac) only (BDT 11,000.00 per sft + BDT 3,50,000.00 for utility) (excluding Registration fees, Tax, VAT and other related charges) for use of the company.  /////// 2022-07-31
........................................................................................................................RUPALIBANK  ////// RUPALIBANK: Q2 Financials  ////// (Continuation news of RUPALIBANK): The company also informed that share money deposit amount of Tk. 679.99 crore has been received from Ministry of Finance for injecting Capital and subject to the approval of the regulatory authority, share will be allotted in favor of the Government and thereafter the share money deposit would be transferred to paid up capital. (end)  /////// 2022-07-31
........................................................................................................................RUPALIBANK  ////// RUPALIBANK: Q2 Financials  ////// (Continuation news of RUPALIBANK): Reason for Significant deviation in EPS and NOCFPS: The company has informed that EPS decreased due to incurring remarkable loss on revaluation reserve for securities in higher amount compared to the same period of previous year. NOCFPS decreased due to deposits increased and loans and advances as well investment increased compared to the same period of previous year. (cont. 3)  /////// 2022-07-31
........................................................................................................................RUPALIBANK  ////// RUPALIBANK: Q2 Financials  ////// (Continuation news of RUPALIBANK): NOCFPS was Tk. 4.24 for January-June 2022 as against Tk. 11.83 for January-June 2021 and diluted (considering Share Money Deposit) NOCFPS was Tk. 1.70 for January-June 2022 as against Tk. 4.75 for January-June 2021. Consolidated restated NAV per share was Tk. 38.29 as on June 30, 2022 and Tk. 37.88 as on December 31, 2021 and diluted (considering Share Money Deposit) NAV per share was Tk. 15.36 as on June 30, 2022 and Tk. 15.20 as on December 31, 2021. (cont. 2)  /////// 2022-07-31
........................................................................................................................RUPALIBANK  ////// RUPALIBANK: Q2 Financials  ////// (Q2 Un-audited): Consolidated restated EPS was Tk. 0.07 for April-June 2022 as against Tk. 0.22 for April-June 2021 and diluted (considering Share Money Deposit) EPS was Tk. 0.03 for April-June 2022 as against Tk. 0.09 for April-June 2021; Consolidated restated EPS was Tk. 0.29 for January-June 2022 as against Tk. 0.39 for January-June 2021 and diluted (considering Share Money Deposit) EPS was Tk. 0.11 for January-June 2022 as against Tk. 0.16 for January-June 2021. Consolidated restated (cont. 1)  /////// 2022-07-31
........................................................................................................................NITOLINS  ////// NITOLINS: Q2 Financials  ////// (Q2 Un-audited): EPS was Tk. 0.42 for April-June, 2022 as against Tk. 0.73 for April-June, 2021; EPS was Tk. 1.07 for January-June, 2022 as against Tk. 1.37 for January-June, 2021. NOCFPS was Tk. 0.88 for January-June, 2022 as against Tk. (0.69) for January-June, 2021. NAV per share was Tk. 28.98 as on June 30, 2022 and Tk. 28.60 as on June 30, 2021.  /////// 2022-07-31
........................................................................................................................UNIONCAP  ////// UNIONCAP: Q2 Financials  ////// (Continuation news of UNIONCAP): The Company also informed that EPS has decreased due to decrease of interest income resulting from increased non-performing loans and increase of provision requirement for increased non-performing loans. NAV has decreased due to incurring consolidated loss of Tk.80 crore which has reduced net assets value by the same amount as on June 30, 2022. (end)  /////// 2022-07-31
........................................................................................................................UNIONCAP  ////// UNIONCAP: Q2 Financials  ////// (Q2 Un-audited): Consolidated EPS was Tk. (3.95) for April-June 2022 as against Tk. (0.26)) for April-June 2021; Consolidated EPS was Tk. (4.64) for January-June 2022 as against Tk. (0.84) for January-June 2021. Consolidated NOCFPS was Tk. 0.19 for January-June 2022 as against Tk. 0.23 for January-June 2021. Consolidated NAV per share was Tk. (8.54) as on June 30, 2022 and Tk. (3.91) as on December 31, 2021. (Cont.)  /////// 2022-07-31
........................................................................................................................MTB  ////// MTB: Q2 Financials  ////// (Continuation news of MTB): The Company has noted that EPS has increased compared to the same period of last year due to increase of profit before provision. NOCFPS has been increased due to increase of gap between collection of deposits/fund and deployment of fund through advances over the same period of previous year. (end)  /////// 2022-07-31
........................................................................................................................MTB  ////// MTB: Q2 Financials  ////// (Q2 Un-audited): Consolidated EPS was Tk. 0.79 for April-June 2022 as against Tk. 0.29 for April-June 2021; Consolidated EPS was Tk. 1.50 for January-June 2022 as against Tk. 0.96 for January-June 2021. Consolidated NOCFPS was Tk. 4.86 for January-June 2022 as against Tk. (0.61) for January-June 2021. Consolidated NAV per share was Tk. 23.32 as on June 30, 2022 and Tk. 21.99 as on December 31, 2021. (cont.)  /////// 2022-07-31
........................................................................................................................SBACBANK  ////// SBACBANK: Q2 Financials  ////// (Continuation news of SBACBANK): The Company also informed that NOCFPS has increased due to increase of deposits significantly from customers as well as increased in interest income & investment income. NAV slightly decreased due to make payment of Cash Dividend and issuance of Stock dividend. (end)  /////// 2022-07-31
........................................................................................................................SBACBANK  ////// SBACBANK: Q2 Financials  ////// (Q2 Un-audited): Consolidated EPS was Tk. 0.10 for April-June 2022 as against Tk. 0.16 for April-June 2021; Consolidated EPS was Tk. 0.32 for January-June 2022 as against Tk. 0.31 for January-June 2021. Consolidated NOCFPS was Tk. (1.13) for January-June 2022 as against Tk. (9.55) for January-June 2021. Consolidated NAV per share was Tk. 12.93 as on June 30, 2022 and Tk. 13.02 as on December 31, 2021. (Cont.)  /////// 2022-07-31
........................................................................................................................1STPRIMFMF  ////// 1STPRIMFMF: Q2 Financials  ////// (Q2 Un-audited): EPU was Tk. 0.19 for April-June 2022 as against Tk. 0.21 for April-June 2021. EPU was Tk. 0.90 for January-June 2022 as against Tk. 0.49 for January-June 2021. NOCFPU was Tk. 0.11 for January-June 2022 as against Tk. 0.08 for January-June 2021. NAV per unit at market price was Tk. 14.57 as on June 30, 2022 and Tk. 15.17 as on December 31, 2021 and NAV per unit at cost price was Tk. 19.48 as on June 30, 2022 and Tk. 19.58 as on December 31, 2021.  /////// 2022-07-31
........................................................................................................................ALARABANK  ////// ALARABANK: Q2 Financials  ////// (Continuation news of ALARABANK): The Company has also informed that Consolidated EPS in the reporting quarter has been decreased as total provision against investment increased by Tk. 87.81 crore compared to previous corresponding quarter. NOCFPS has been increased due to increase of deposit from customer (other than banks) and placement from other banks and financial institution in this period compared to previous corresponding period. (end)  /////// 2022-07-31
........................................................................................................................CONTININS  ////// CONTININS: Q2 Financials  ////// (Q2 Un-audited): EPS was Tk. 0.54 for April-June 2022 as against Tk. 0.70 for April-June 2021; EPS was Tk. 1.04 for January-June 2022 as against Tk. 1.17 for January-June 2021. NOCFPS was Tk. 0.23 for January-June 2022 as against Tk. 0.62 for January-June 2021. NAV per share was Tk. 20.40 as on June 30, 2022 and Tk. 19.80 as on June 30, 2021.  /////// 2022-07-31
........................................................................................................................BANKASIA  ////// BANKASIA: Q2 Financials  ////// (Continuation news of BANKASIA): The Company has also informed that EPS has increased due to increase in profit after tax. NOCFPS has increased due to cash inflow by way of increase in Deposit and decrease in Loans and Advances. (end)  /////// 2022-07-31
........................................................................................................................NORTHRNINS  ////// NORTHRNINS: Q2 Financials  ////// (Q2 Un-audited): EPS was Tk. 0.32 for April-June 2022 as against Tk. 0.24 for April-June 2021; EPS was Tk. 0.97 for January-June 2022 as against Tk. 0.83 for January-June 2021. NOCFPS was Tk. 2.56 for January-June 2022 as against Tk. 2.18 for January-June 2021. NAV per share was Tk. 21.97 as on June 30, 2022 and Tk. 21.07 as on June 30, 2021.  /////// 2022-07-31
........................................................................................................................ONEBANKLTD  ////// ONEBANKLTD: Q2 Financials  ////// (Q2 Un-audited): Consolidated EPS was Tk. 0.53 for April-June 2022 as against Tk. 0.67 for April-June 2021; Consolidated EPS was Tk. 0.98 for January-June 2022 as against Tk. 1.46 for January-June 2021. Consolidated NOCFPS was Tk. 4.82 for January-June 2022 as against Tk. 3.13 for January-June 2021. Consolidated NAV per share was Tk. 19.68 as on June 30, 2022 and Tk. 18.96 as on December 31, 2021.  /////// 2022-07-31
