Trading_code    News Title   News   Post Date
........................................................................................................................MONNOCERA  ////// MONNOCERA: Revaluation of Property plant and Equipment  ////// The Company has informed that Property Plant & Equipment of the company have revauated by Aziz Halim Khair Choudhury, Chartered Accountants. The Book Value of Land and Land development increased from Tk. 1,181.25 (mn) to Tk. 2,102.80 (mn), Building & other construction increased from Tk.223.73 (mn) to Tk. 226.30 (mn) and Plant, Machinery & Equipment increased from Tk.639.36 (mn) to Tk. 659.26 (mn). (Cont.)  /////// 2022-04-28
........................................................................................................................EIL  ////// EIL: Credit Rating Result  ////// Alpha Credit Rating Limited (AlphaRating) has rated the Company as "AA+" in the long term and "ST-1" in the short term along with a stable outlook based on audited financial statements of the Company as on December 31, 2020 and relevant qualitative information till April 26, 2022.  /////// 2022-04-28
........................................................................................................................ONEBANKLTD  ////// ONEBANKLTD: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on May 12, 2022 at 3:00 PM to consider, among others, un-audited financial statements of the Company for the First Quarter (Q1) period ended March 31, 2022.  /////// 2022-04-28
........................................................................................................................JAMUNABANK  ////// JAMUNABANK: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on May 11, 2022 at 2:30 PM to consider, among others, un-audited financial statements of the Company for the First Quarter (Q1) period ended March 31, 2022.  /////// 2022-04-28
........................................................................................................................ZAHEENSPIN  ////// ZAHEENSPIN: Q3 Financials (Revise NOCFPS)  ////// (Q3 Un-audited): The Company has further informed that NOCFPS for the period from July 2020-March 2021 would be Tk. 0.08 instead of Tk. 0.80. The Company earlier mistakenly reported the NOCFPS figure as mention above. Other information of the earlier disclosure will remain unchanged.  /////// 2022-04-28
........................................................................................................................PARAMOUNT  ////// PARAMOUNT: Resumption after record date  ////// Trading of the shares of the Company will resume on 05.05.2022 after record date.  /////// 2022-04-28
........................................................................................................................CITYBANK  ////// CITYBANK: Suspension for Record date  ////// Trading of the shares of the Company will remain suspended on record date i.e., 05.05.2022.  /////// 2022-04-28
........................................................................................................................LANKABAFIN  ////// LANKABAFIN: Spot News  ////// Trading of the shares of the Company will be allowed only in the Spot Market and Block transactions will also be settled as per Spot settlement cycle with cum benefit from 05.05.2022 to 08.05.2022. Trading of the shares of the Company will remain suspended on record date i.e., 09.05.2022.  /////// 2022-04-28
........................................................................................................................MJLBD  ////// MJLBD: Purchase of AFRAMAX Tanker  ////// The Company has informed that the Board of Directors has approved to purchase an AFRAMAX Oil Tanker at an agreed price of USD 29.75 million and additional USD 976,000 for bunkers, spares, lubricants, registration, legal cost etc.  /////// 2022-04-28
........................................................................................................................BDFINANCE  ////// BDFINANCE: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on May 10, 2022 at 5:30 PM to consider, among others, un-audited financial statements of the Company for the First Quarter (Q1) period ended March 31, 2022.  /////// 2022-04-28
........................................................................................................................IFIC  ////// IFIC: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on May 09, 2022 at 5:00 PM to consider, among others, un-audited financial statements of the Company for the First Quarter (Q1) period ended March 31, 2022.  /////// 2022-04-28
........................................................................................................................ENVOYTEX  ////// ENVOYTEX: Decision for Signing Technical Collaboration Agreement  ////// (Continuation news of ENVOYTEX): and to develop and explore new business models for the company to adopt to the challenges of the industry. (end)  /////// 2022-04-28
........................................................................................................................ENVOYTEX  ////// ENVOYTEX: Decision for Signing Technical Collaboration Agreement  ////// The Company has decided to go for Signing Know-how Transfer and Collaboration Agreement with JEANOLOGIA, Spain by setting up eco-efficient lab facility at Envoy Textiles factory premises at an initial cost of EUR 270,000.00 for 12 months, subject to renewable. The purpose of the said agreement is to set a joint work to transform denim industry and become a global example in terms of innovation and sustainability, (cont.)  /////// 2022-04-28
........................................................................................................................ASIAINS  ////// ASIAINS: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on May 10, 2022 at 3:00 PM to consider, among others, un-audited financial statements of the Company for the First Quarter (Q1) period ended March 31, 2022.  /////// 2022-04-28
........................................................................................................................LHBL  ////// LHBL: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on December 31, 2021 to the respective shareholders.  /////// 2022-04-28
........................................................................................................................UNIONCAP  ////// UNIONCAP: Emphasis of matter  ////// (Continuation news of UNIONCAP): The shortfall in regulatory capital of Taka 2,204,985,171 compare to minimum requirement. iii) We draw attention to the Note # 5.00, which shown Fixed Deposit with Bangladesh Industrial Finance Company Limited and International Leasing and Financial Services Limited. iv)We draw attention to the Note # 14.03 and Note # 14.03.01 which describes provision against Other Assets and Accrued Interest. (end)  /////// 2022-04-28
........................................................................................................................UNIONCAP  ////// UNIONCAP: Emphasis of matter  ////// (Continuation news of UNIONCAP): ii) As reference to the note # 15.00, Regulatory capital (core capital and supplementary capital) should have been maintained at Taka 1,689,825,854 as per section 4 (Gha) of the Financial Institutions Regulations 1994 (as amended) and Bangladesh Bank circular no. 05 and 08 dated 24 July 2011 and 02 August 2010 respectively of The Department of Financial Institutions and Markets (DFIM). However, the eligible capital of the company is Taka (515,159,317). (cont.3)  /////// 2022-04-28
........................................................................................................................UNIONCAP  ////// UNIONCAP: Emphasis of matter  ////// (Continuation news of UNIONCAP): the Company's total liabilities exceeded its total assets by Tk. 722,162,600 and its financial statements shown Net assets value per share (NAV) is (4.18), Earnings per share (EPS) is (8.32) and Capital adequacy ratio (CAR) is (3.05) % respectively. In connection with our audit, we have performed audit procedures to evaluate management's assumptions as to the Company's ability to continue as a going concern. (cont.2)  /////// 2022-04-28
........................................................................................................................UNIONCAP  ////// UNIONCAP: Emphasis of matter  ////// The auditor of the Union Capital Limited has given the "Emphasis of matter" paragraphs on the audited financial statements for the year ended December 31, 2021. Emphasis of matter: i) We draw attention to Note 17.00 and Profit or Loss Account in the financial statements, which indicates that the Company incurred a net loss of Tk. 1,435,881,180 and Retained Earnings/(loss) (2,899,798,429) during the year ended December 31, 2021 and, as of that date, (cont.1)  /////// 2022-04-28
........................................................................................................................ECABLES  ////// ECABLES: Reschedule of Board Meeting under LR 16(1)  ////// The Company has further informed that due to unavoidable circumstances a meeting of the Board of Directors of the Company as per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, will be held on April 28, 2022 at 3:00 PM instead of April 27, 2022 to consider, among others, un-audited financial statements of the Company for the Third Quarter (Q3) period ended March 31, 2022.  /////// 2022-04-28
........................................................................................................................GOLDENSON  ////// GOLDENSON: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 0.12 for January-March 2022 as against Tk. 0.14 for January-March 2021; Consolidated EPS was Tk. 0.46 for July 2021-March 2022 as against Tk. 0.15 for July 2020-March 2021. Consolidated NOCFPS was Tk. 1.79 for July 2021-March 2022 as against Tk. 0.79 for July 2020-March 2021. Consolidated NAV per share was Tk. 20.49 as on March 31, 2022 and Tk. 20.22 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................KBPPWBIL  ////// KBPPWBIL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. (0.04) for January-March 2022 as against Tk. (0.03) for January-March 2021; EPS was Tk. (0.16) for July 2021-March 2022 as against Tk. (0.12) for July 2020-March 2021. NOCFPS was Tk. 0.51 for July 2021-March 2022 as against Tk. 0.52 for July 2020-March 2021. NAV per share was Tk. 11.96 as on March 31, 2022 and Tk. 12.26 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................GPHISPAT  ////// GPHISPAT: Q3 Financials  ////// (Continuation news of GPHISPAT): Reason of significant deviation in EPS and NOCFPS: EPS increased due to increase of sales for expansion of plant that enhanced production capacity. (end)  /////// 2022-04-28
........................................................................................................................GPHISPAT  ////// GPHISPAT: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 1.41 for January-March 2022 as against Tk. 1.03 for January-March 2021; EPS was Tk. 3.58 for July 2021-March 2022 as against Tk. 2.63 for July 2020-March 2021. NOCFPS was Tk. 0.22 for July 2021-March 2022 as against Tk. 1.16 for July 2020-March 2021. NAV per share was Tk. 28.94 as on March 31, 2022 and Tk. 29.86 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................IMAMBUTTON  ////// IMAMBUTTON: Query Response  ////// In response to a DSE query dated April 27, 2022, the Company has informed that there is no undisclosed price sensitive information of the Company for recent unusual price hike and increase in volume of shares.  /////// 2022-04-28
........................................................................................................................TOSRIFA  ////// TOSRIFA: Declaration of share transfer  ////// Mrs. Anjuman Ara one of the Directors of the company, has expressed her intention to transfer her entire holding 17,42,500 shares to her spouse Mr. Naim Hasan (Sponsor Director), by way of gift outside the trading system of the Exchange within April 28, 2022 from the date of issuance of approval letter by DSE.  /////// 2022-04-28
........................................................................................................................AFTABAUTO  ////// AFTABAUTO: Q3 Financials  ////// (Continuation news of AFTABAUTO): EPS decreased due to decreased sales revenue for the impact of the Novel Corona Virus (COVID-19). NOCFPS increased due to increase of collection from the customer. (end)  /////// 2022-04-28
........................................................................................................................AFTABAUTO  ////// AFTABAUTO: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. (0.39) for January-March 2022 as against Tk. 0.08 for January-March 2021; EPS was Tk. (0.68) for July 2021-March 2022 as against Tk. (0.08) for July 2020-March 2021. NOCFPS was Tk. 6.03 for July 2021-March 2022 as against Tk. 0.98 for July 2020-March 2021. NAV per share was Tk. 54.12 as on March 31, 2022 and Tk. 57.89 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................SEAPEARL  ////// SEAPEARL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.35 for January-March 2022 as against Tk. 0.60 for January-March 2021; EPS was Tk. 1.07 for July 2021-March 2022 as against Tk. 1.20 for July 2020-March 2021. NOCFPS was Tk. 4.57 for July 2021-March 2022 as against Tk. 2.91 for July 2020-March 2021. NAV per share was Tk. 11.54 as on March 31, 2022 and Tk. 10.63 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................SAIHAMCOT  ////// SAIHAMCOT: Q3 Financials  ////// (Continuation news of SAIHAMCOT): NAV per share was Tk. 36.79 as on March 31, 2022 and Tk. 37.20 as on June 30, 2021. EPS increased due to increase in turnover and decrease of financial expenses. NOCFPS increased due to increase of collection against trade and sundry receivables. (end)  /////// 2022-04-28
........................................................................................................................SAIHAMCOT  ////// SAIHAMCOT: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.57 for January-March 2022 as against Tk. 0.36 for January-March 2021; EPS was Tk. 0.55 for July 2021-March 2022 as against Tk. 0.72 for July 2020-March 2021. NOCFPS was Tk. 11.45 for July 2021-March 2022 as against Tk. 6.50 for July 2020-March 2021. (cont.)  /////// 2022-04-28
........................................................................................................................RECKITTBEN  ////// RECKITTBEN: Q1 Financials  ////// (Continuation news of RECKITTBEN): EPS decreased due to increase of cost of sales and price of key raw material namely soap noodles. (end)  /////// 2022-04-28
........................................................................................................................SINOBANGLA  ////// SINOBANGLA: Q3 Financials  ////// (cont. of SINOBANGLA): The Company also informed that the significant deviation of NOCFPS is due to COVID-19 impact on supplier?s credit facility. During the period less bill was dues and paid. (end)  /////// 2022-04-28
........................................................................................................................SALAMCRST  ////// SALAMCRST: Q3 Financials  ////// Continuation news of SALAMCRST): Reason for Significant deviation in EPS and NOCFPS: EPS decreased due to decrease in revenue and increase of provision of tax. NOCFPS increased due to increase of collection from the customers. (end)  /////// 2022-04-28
........................................................................................................................SALAMCRST  ////// SALAMCRST: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 0.40 for January-March 2022 as against Tk. 0.45 for January-March 2021; EPS was Tk. 0.62 for July 2021-March 2022 as against Tk. 1.09 for July 2020-March 2021. Consolidated NOCFPS was Tk. (2.69) for July 2021-March 2022 as against Tk. (18.15) for July 2020-March 2021. Consolidated NAV per share was Tk. 18.51 as on March 31, 2022 and Tk. 18.89 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................DESHBANDHU  ////// DESHBANDHU: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.02 for January-March 2022 as against Tk. 0.02 for January-March 2021; EPS was Tk. 0.36 for July 2021-March 2022 as against Tk. (0.33) for July 2020-March 2021. NOCFPS was Tk. 1.09 for July 2021-March 2022 as against Tk. 1.22 for July 2020-March 2021. NAV per share was Tk. 18.01 as on March 31, 2022 and Tk. 18.07 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................SAFKOSPINN  ////// SAFKOSPINN: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.10 for January-March 2022 as against Tk. 0.055 for January-March 2021; EPS was Tk. 0.13 for July 2021-March 2022 as against Tk. (4.31) for July 2020-March 2021. NOCFPS was Tk. 2.18 for July 2021-March 2022 as against Tk. 1.79 for July 2020-March 2021. NAV per share was Tk. 21.24 as on March 31, 2022 and Tk. 21.44 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................AGNISYSL  ////// AGNISYSL: Q3 Financials  ////// (Continuation news of AGNISYSL): Significant deviation in NOCFPS: NOCFPS increased due to increase of collection from customers. (end)  /////// 2022-04-28
........................................................................................................................AGNISYSL  ////// AGNISYSL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.22 for January-March 2022 as against Tk. 0.24 for January-March 2021; EPS was Tk. 0.78 for July 2021-March 2022 as against Tk. 0.72 for July 2020-March 2021. NOCFPS was Tk. 1.18 for July 2021-March 2022 as against Tk. 0.76 for July 2020-March 2021. NAV per share was Tk. 15.05 as on March 31, 2022 and Tk. 14.62 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................FORTUNE  ////// FORTUNE: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.57 for January-March 2022 as against Tk. 0.39 for January-March 2021; EPS was Tk. 2.54 for July 2021-March 2022 as against Tk. 1.00 for July 2020-March 2021. NOCFPS was Tk. 2.55 for July 2021-March 2022 as against Tk. 0.70 for July 2020-March 2021. NAV per share was Tk. 15.10 as on March 31, 2022 and Tk. 14.24 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................QUASEMIND  ////// QUASEMIND: Q3 Financials  ////// (Continuation news of QUASEMIND): Significant deviation in EPS: EPS decreased due to decreased turnover. (end)  /////// 2022-04-28
........................................................................................................................QUASEMIND  ////// QUASEMIND: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.15 for January-March 2022 as against Tk. 0.13 for January-March 2021; EPS was Tk. 0.33 for July 2021-March 2022 as against Tk. 1.15 for July 2020-March 2021. NOCFPS was Tk. 0.97 for July 2021-March 2022 as against Tk. 1.18 for July 2020-March 2021. NAV per share was Tk. 27.98 as on March 31, 2022 and Tk. 27.68 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................SINOBANGLA  ////// SINOBANGLA: Q3 Financials  ////// Q3 Un-audited): EPS was Tk. 0.61 for January-March 2022 as against Tk. 0.48 for January-March 2021; EPS was Tk. 1.19 for July 2021-March 2022 as against Tk. 1.21 for July 2020-March 2021. NOCFPS was Tk. 15.29 for July 2021-March 2022 as against Tk. (6.56) for July 2020-March 2021. NAV per share was Tk. 27.18 as on March 31, 2022 and Tk. 26.98 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................RUNNERAUTO  ////// RUNNERAUTO: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 0.78 for January-March 2022 as against Tk. 0.85 for January-March 2021; Consolidated EPS was Tk. 2.27 for July 2021-March 2022 as against Tk. 2.50 for July 2020-March 2021. Consolidated NOCFPS was Tk. 1.47 for July 2021-March 2022 as against Tk. 3.10 for July 2020-March 2021. Consolidated NAV per share was Tk. 66.43 as on March 31, 2022 and Tk. 65.16 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................NAVANACNG  ////// NAVANACNG: Q3 Financials  ////// (Continuation news of NAVANACNG): EPS and NOCFPS decreased due to decreased sales revenue for the impact of the Novel Corona Virus (COVID-19). (end)  /////// 2022-04-28
........................................................................................................................NAVANACNG  ////// NAVANACNG: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 0.03 for January-March 2022 as against Tk. 0.04 for January-March 2021; Consolidated EPS was Tk. 0.14 for July 2021-March 2022 as against Tk. 0.20 for July 2020-March 2021. Consolidated NOCFPS was Tk. 0.88 for July 2021-March 2022 as against Tk. 3.48 for July 2020-March 2021. Consolidated NAV per share was Tk. 33.47 as on March 31, 2022 and Tk. 33.60 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................GBBPOWER  ////// GBBPOWER: Q3 Financials  ////// (Continuation news of GBBPOWER): The Company also informed that reason for decreasing of EPS in the cost of goods sold increased due to completion of partial E-50 Overhauling and major Alternator rotor rewinding & repair works. NOCFPS: The reason for decreasing of NOCFPS in the Collections from Turnover and Others decreased significantly. (end)  /////// 2022-04-28
........................................................................................................................GBBPOWER  ////// GBBPOWER: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.27 for January-March 2022 as against Tk. 0.37 for January-March 2021; EPS was Tk. 0.87 for July 2021-March 2022 as against Tk. 1.14 for July 2020-March 2021. NOCFPS was Tk. 0.14 for July 2021-March 2022 as against Tk. 2.21 for July 2020-March 2021. NAV per share was Tk. 20.65 as on March 31, 2022 and Tk. 20.93 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................SAIHAMTEX  ////// SAIHAMTEX: Q3 Financials  ////// (Continuation news of SAIHAMTEX): Reason for Significant deviation in EPS and NOCFPS: EPS increased due to increase of sales and decrease of cost of goods sold,. NOCFPS increased due to decrease of raw material purchase. (end)  /////// 2022-04-28
........................................................................................................................SAIHAMTEX  ////// SAIHAMTEX: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.51 for January-March 2022 as against Tk. 0.32 for January-March 2021; EPS was Tk. 1.21 for July 2021-March 2022 as against Tk. 0.64 for July 2020-March 2021. NOCFPS was Tk.3.73 for July 2021-March 2022 as against Tk.0.04 for July 2020-March 2021. NAV per share was Tk. 43.21 as on March 31, 2022 and Tk. 42.91 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................SQUARETEXT  ////// SQUARETEXT: Q3 Financials  ////// (Continuation news of SQUARETEXT): The Company also informed that during the period EPS increased due to increased production and increased sales price of yarn. (end)  /////// 2022-04-28
........................................................................................................................SQUARETEXT  ////// SQUARETEXT: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 2.47 for January-March 2022 as against Tk. 1.05 for January-March 2021; Consolidated EPS was Tk. 7.15 for July 2021-March 2022 as against Tk. 1.84 for July 2020-March 2021. Consolidated NOCFPS was Tk. 8.52 for July 2021-March 2022 as against Tk. 4.13 for July 2020-March 2021. Consolidated NAV per share was Tk. 43.84 as on March 31, 2022 and Tk. 38.69 as on June 30, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................SUMITPOWER  ////// SUMITPOWER: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 0.83 for January-March 2022 as against Tk. 1.36 for January-March 2021; Consolidated EPS was Tk. 2.85 for July 2021-March 2022 as against Tk. 4.18 for July 2020-March 2021. Consolidated NOCFPS was Tk. 4.03 for July 2021-March 2022 as against Tk. 6.51 for July 2020-March 2021. Consolidated NAV per share was Tk. 33.92 as on March 31, 2022 and Tk. 34.45 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................ACMEPL  ////// ACMEPL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.31 for January-March 2022 as against Tk. 0.59 for January-March 2021; EPS was Tk. 1.30 for July 2021-March 2022 as against Tk. 1.70 for July 2020-March 2021. NOCFPS was Tk. 1.38 for July 2021-March 2022 as against Tk. 1.66 for July 2020-March 2021. NAV per share was Tk. 17.76 as on March 31, 2022 and Tk. 18.48 as on June 30, 2021.  /////// 2022-04-28
........................................................................................................................RECKITTBEN  ////// RECKITTBEN: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 19.25 for January-March 2022 as against Tk. 29.39 for January-March 2021; NOCFPS was Tk. 95.43 for July 2021-March 2022 as against Tk. 72.49 for July 2020-March 2021. NAV per share was Tk. 219.90 as on March 31, 2022 and Tk. 200.65 as on December 31, 2021. (cont.)  /////// 2022-04-28
........................................................................................................................MONNOCERA  ////// MONNOCERA: Q3 Financials  ////// (cont. of MONNOCERA): EPS has slightly decreased due to increase in Operating Expenses and Finance Cost of the company. NOCFPS has increased due to cash receipts from customers has increased and cash receiving from Group Current account. Revaluation of Asset has occurred during the period as such, NAVPS has increased from the last period. (end)  /////// 2022-04-28
........................................................................................................................MONNOCERA  ////// MONNOCERA: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.40 for January-March 2022 as against Tk. 0.37 for January-March 2021; EPS was Tk. 1.04 for July 2021-March 2022 as against Tk. 1.05 for July 2020-March 2021. NOCFPS was Tk. 8.28 for July 2021-March 2022 as against Tk. (0.92) for July 2020-March 2021. NAV per share was Tk. 83.01 as on March 31, 2022 and Tk. 57.37 as on June 30, 2021. (cont)  /////// 2022-04-28
........................................................................................................................SBACBANK  ////// SBACBANK: Q1 Financials  ////// (Q1 Un-audited): Consolidated EPS was Tk. 0.22 for January-March 2022 as against Tk. 0.11 for January-March 2021; Consolidated NOCFPS was Tk. (9.04) for January-March 2022 as against Tk. (9.76) for January-March 2021. Consolidated NAV per share was Tk. 13.37 as on March 31, 2022 and Tk. 13.54 as on December 31, 2021.  /////// 2022-04-28
........................................................................................................................SBACBANK  ////// SBACBANK: Price Limit Open  ////// There will be no price limit on the trading of the shares of the Company today (28.04.2022) following its corporate declaration.  /////// 2022-04-28
........................................................................................................................SBACBANK  ////// SBACBANK: Dividend Declaration  ////// (Continuation news of SBACBANK): The Company has also informed that bonus share has declared out of profit and retained earnings and not from any reserve. The reason for declaration of stock dividend is to meet the Basel- III requirement. (end)  /////// 2022-04-28
