Trading_code    News Title   News   Post Date
........................................................................................................................DBH1STMF  ////// DBH1STMF: Emphasis of Matter  ////// (Continuation news of DBH1STMF): 30 June 2020 were negative Taka (441.04) and Taka 1654.50 respectively whereas loss per share for the year ended 30 June 2019 and 30 June 2020 were Taka (139.69) and Taka (61.25) respectively. The increase on NAV per share to Taka 1654.50 from negative Taka (441.04) is apparently due to share premium of Taka 12,400 per share received from different funds managed by the Fund Manager against purchase of shares. Apparently, (cont.5)  /////// 2021-06-30
........................................................................................................................DBH1STMF  ////// DBH1STMF: Emphasis of Matter  ////// (Continuation news of DBH1STMF): 100 each of Bangladesh News 24 Hours Ltd. at a price of Taka 12,500 each. Out of the said 5,166 ordinary shares 2,583 shares were directly purchased from the company and the remaining 2,583 shares were purchased from Mr. Toufique Imrose Khalidi, Managing Director of the company. We have not been provided any valuation report of the said investment. However, as per audited financial statements, the net asset value as at 30 June 2019 and (cont.4)  /////// 2021-06-30
........................................................................................................................DBH1STMF  ////// DBH1STMF: Emphasis of Matter  ////// (Continuation news of DBH1STMF): The Fund has revalued the investment at Taka 54.48 per share based on discounted cash flow method. The cash flow projection and other forecast on which the valuation is made are unlikely to achieve and involve uncertainties. However, the net asset value (NAV) per share of the company as at 30 June 2020 was Taka 37.71. 3. As disclosed in Annexure-D, the Fund has made an investment of Taka 64,575,000 through purchase of 5,166 ordinary shares of Taka (cont.3)  /////// 2021-06-30
........................................................................................................................DBH1STMF  ////// DBH1STMF: Emphasis of Matter  ////// (Continuation news of DBH1STMF): The cash flow projection and other forecast on which the valuation is made are unlikely to achieve and involve uncertainties. However, the net asset value (NAV) per share of the company as at 30 June 2020 was Taka 23.66. 2.As disclosed in note - 4.2(ii)(b) and annexure -D, the Fund has invested Taka 24,200,00 by acquiring 1,100,000 ordinary shares of Taka 10 each of Unicom Industries Limited at a price of Taka 22 each. (cont.2)  /////// 2021-06-30
........................................................................................................................DBH1STMF  ////// DBH1STMF: Emphasis of Matter  ////// The auditor of the DBH First Mutual Fund has given the "Emphasis of Matter" paragraphs in the Auditor's Report for the year ended on 30 June 2020. Emphasis of Matter: 1. As disclosed in note - 4.2(ii)(a) and annexure-D, the Fund has invested Taka 59,470,000 by acquiring 626,000 ordinary shares of Taka 10 each of Energy Prima Limited at a price of Taka 95 each. The Fund has revalued the investment at Taka 31.39 per share based on discounted cash flow method. (cont.1)  /////// 2021-06-30
........................................................................................................................UCB  ////// UCB: Resumption after record date  ////// Trading of the shares of the Company will resume on 04.07.2021 after record date.  /////// 2021-06-30
........................................................................................................................PHENIXINS  ////// PHENIXINS: Resumption after record date  ////// Trading of the shares of the Company will resume on 04.07.2021 after record date.  /////// 2021-06-30
........................................................................................................................PRAGATIINS  ////// PRAGATIINS: Resumption after record date  ////// Trading of the shares of the Company will resume on 04.07.2021 after record date.  /////// 2021-06-30
........................................................................................................................APSCLBOND  ////// APSCLBOND: Suspension for Record date  ////// Trading of APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond will remain suspended on record date i.e., 04.07.2021.  /////// 2021-06-30
........................................................................................................................DHAKAINS  ////// DHAKAINS: Suspension for Record date  ////// Trading of the shares of the Company will remain suspended on record date i.e., 04.07.2021.  /////// 2021-06-30
........................................................................................................................SOUTHEASTB  ////// SOUTHEASTB: Declaration of share transfer by Sponsor and Directors  ////// (Continuation news of SOUTHEASTB): to their daughter Farzana Azim, a Sponsor of the Company, by way of gift outside the trading system of the Exchange within next 30 working days from the date of issuance of approval letter by DSE. (end)  /////// 2021-06-30
........................................................................................................................SOUTHEASTB  ////// SOUTHEASTB: Declaration of share transfer by Sponsor and Directors  ////// Mr. Azim Uddin, one of the Sponsor Directors of the Company has expressed his intention to transfer his 91,54,218 shares out of his total holding 3,30,51,923 shares and Mrs. Duluma Ahmed, one of the Sponsor Directors of the Company, has expressed her intention to transfer 8,45,454 shares out of her total holding 2,47,43,159 shares of the Company (cont.)  /////// 2021-06-30
........................................................................................................................SOUTHEASTB  ////// SOUTHEASTB: Declaration of share receipt by a Sponsor Director  ////// Mr. Md. Akikur Rahman, one of the Sponsor Directors of the Company has expressed his intention to receive 1,01,000 shares from his Son Mr. Muhammad Mezanur Rahman, General Shareholder of the Company, by way of gift outside the trading system of the Exchange within next 30 working days from the date of issuance of approval letter by DSE.  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: News for the clients of Banco Securities Ltd.  ////// (Continuation of DSENEWS): For any query, please contact with Investor Complaints, Arbitration and Litigation Dept. of DSE (Telephone: 09666702070, Ext.- 1642, 1643 and 1645; Hot line: +88-01713276415. (end)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: News for the clients of Banco Securities Ltd.  ////// This is to notify all Hon'ble investors of Banco Securities Ltd. (DSE TREC # 063) that the Trade and DP operation of Banco Securities Ltd. has been suspended for the greater interest of the investors. In case of claim for share transmission through link BO accounts, you are requested to submit DPA6 report (collected from CDBL) and original copy of Form 16-1 & 16-2 of CDBL after duly fill up along with signature. (cont.)  /////// 2021-06-30
........................................................................................................................FUWANGFOOD  ////// FUWANGFOOD: Elected of the Chairman  ////// The Company has informed that the Board of Directors has elected Major General Firoz Hasan, ndu, psc (Independent Director) as Chairman of the Company with effect from June 30, 2021.  /////// 2021-06-30
........................................................................................................................PHENIXINS  ////// PHENIXINS: Emphasis of Matter  ////// (Continuation news of PHENIXINS): Advance against others TK. 69,683,237 (including advance to Rupayan Trade Centre worth Tk. 58,520,310). Additionally, an amount of Tk. 255,201063 has been reported as advance income tax. This amount remains unadjusted despite the completion of income tax assessment. (end)  /////// 2021-06-30
........................................................................................................................PHENIXINS  ////// PHENIXINS: Emphasis of Matter  ////// The auditor of the Phoenix Insurance Company Ltd. has given the "Emphasis of Matter" paragraphs in the Auditor's Report for the year ended on 31 December 2020. Emphasis of Matter: In line with Bangladesh Labour Law 2006 u/s 232 & 234 the company has yet to incorporate Workers' Profit Participation Fund (WPPF) and gratuity fund. The entity has reported an amount of Tk. 493,837,027 as sundry debtor which constitutes of: Agent balance of Tk. 3,249,853, (cont.)  /////// 2021-06-30
........................................................................................................................IFIC  ////// IFIC: Credit Rating Result  ////// Emerging Credit Rating Limited (ECRL) has assigned rating of the Company as "AA" in the long term and "ST-2" in the short term along with a Stable outlook based on audited financial statements of the Company FY2020 and other relevant quantitative as well as qualitative information up to the date of rating.  /////// 2021-06-30
........................................................................................................................NORTHRNINS  ////// NORTHRNINS: Credit Rating Result  ////// Alpha Credit Rating Limited (AlphaRating) has rated the Company as "AA+" in the long term and "ST-1" in the short term along with a stable outlook based on audited financial statements of the Company as on December 31, 2020 and relevant qualitative information till June 28, 2021.  /////// 2021-06-30
........................................................................................................................FINEFOODS  ////// FINEFOODS: Q3 Financials  ////// (Continuation news of FINEFOODS): The Company also informed that due to continuing of Covid-19 pandemic situation, company's business came to a standstill. In this reason, costs have risen but production was declined. As a result, our financial profit has been reduced and that's why Comparative EPS of Third Quarter, 2021 are decreased. (end)  /////// 2021-06-30
........................................................................................................................FINEFOODS  ////// FINEFOODS: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. (0.018) for January-March 2021 as against Tk. 0.601 for January-March 2020; EPS was Tk. (0.175) for July 2020-March 2021 as against Tk. 1.446 for July 19-March 20. NOCFPS was Tk. (0.417) for July 2020-March 2021 as against Tk. (0.038) for July 2019-March 2020. NAV per share was Tk. 10.550 as on March 31, 2021 and Tk. 12.083 as on March 31, 2020. (cont.)  /////// 2021-06-30
........................................................................................................................GREENDELMF  ////// GREENDELMF: Price Limit Open  ////// There will be no price limit on the trading of the units of the Fund today (30.06.2021) following its corporate declaration.  /////// 2021-06-30
........................................................................................................................GREENDELMF  ////// GREENDELMF: Dividend Declaration  ////// The Trustee Board of the Fund has declared No dividend based on the Net Loss for the year ended June 30, 2020. The Fund has reported EPU of Tk. (0.99), NAV per unit at market price of Tk. 9.07, NAV per unit at cost of Tk. 9.86 and NOCFPU of Tk. 1.22 for the year ended on June 30, 2020 as against Tk. 0.76, Tk. 11.22, Tk. 10.86 and Tk. 0.14 respectively for the same period of the previous year.  /////// 2021-06-30
........................................................................................................................SONALILIFE  ////// SONALILIFE: Audited Annual Financials  ////// (Continuation news of SONALILIFE): Pre-IPO Net Asset Value (NAV) per share (considering Pre-IPO paid up shares) would be Tk. 25.56 as on 31 December 2020 and the same would be Tk. 15.33 (considering Post-IPO paid up shares). Pre-IPO paid-up number of shares for the year ended on 31 December 2020 was 28,500,000 which was same for the same period of the previous year and Post-IPO paid-up number of shares would be 47,500,000. (end)  /////// 2021-06-30
........................................................................................................................SONALILIFE  ////// SONALILIFE: Audited Annual Financials  ////// (Audited Annual Financials): As per audited annual financial statements for the year ended on 31 December 2020, the Company has reported an increase in life insurance fund of Tk. 583.71 million as against Tk. 351.85 million for the same period of the previous year. Total life insurance fund stood at Tk. 1,537.05 million as on 31 December 2020 as against Tk. 953.34 million as on 31 December 2019. (cont.)  /////// 2021-06-30
........................................................................................................................SONALILIFE  ////// SONALILIFE: Prohibition on providing loan facilities to purchase securities  ////// DSE NEWS: The Stock Brokers, Merchant Bankers and Portfolio Managers are requested to abstain from providing loan facilities to purchase securities of Sonali Life Insurance Company Limited in between 1st to 30th trading day starting from today i.e. June 30, 2021 as per BSEC Directive No. SEC/CMRRCD/2009-193/177 and BSEC Order No. SEC/CMRRCD/2009-193/178 dated October 27, 2015.  /////// 2021-06-30
........................................................................................................................SONALILIFE  ////// SONALILIFE: Trading of New Security  ////// Trading of the shares of Sonali Life Insurance Company Limited will commence at DSE from today i.e. June 30, 2021 under 'N' category. DSE Trading Code for Sonali Life Insurance Company Limited is "SONALILIFE" and DSE Company Code is 25751.  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of South Bangla Ag. & Com. Bank Ltd. for EIs  ////// (Continuation of DSENEWS): subscription fee Tk. 3,000.00 (three thousand only) through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) in between 10:00 a.m. of July 05, 2021 to 2:00 p.m. of July 11, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of South Bangla Ag. & Com. Bank Ltd. for EIs  ////// (Continuation of DSENEWS): (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to South Bangla Agriculture & Commerce Bank Limited (Ref: BSEC/CI/IPO-313/2021/407 dated June 01, 2021). The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the listed securities and the exchange shall ensure the compliance in this regard. Participating EIs will be required to pay full subscription amount (100%) and (cont. 3)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of South Bangla Ag. & Com. Bank Ltd. for EIs  ////// (Continuation of DSENEWS): Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 50,00,000 (fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 1,00,00,000 (one crore only) at market price in listed securities as on June 24, 2021 (day-end) as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (cont. 2)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of South Bangla Ag. & Com. Bank Ltd. for EIs  ////// Commencement of electronic subscription of South Bangla Agriculture & Commerce Bank Limited for EIs through electronic subscription system under fixed price method: The subscription for shares of South Bangla Agriculture & Commerce Bank Limited by the eligible investors through electronic subscription system under fixed price method of the stock exchanges will be started from 10:00 a.m. of July 05, 2021 and continued till 5:30 p.m. of July 11, 2021. (cont. 1)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Subscription of South Bangla Ag. & Com. Bank Ltd. by General Public  ////// (Continuation of DSENEWS): from their consolidated customers' Account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges regarding investment of general applicants in listed securities. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Subscription of South Bangla Ag. & Com. Bank Ltd. by General Public  ////// (Continuation of DSENEWS): The registered TREC Holders/ merchant bankers have to upload the IPO file of General Public in the Electronic Subscription System (ESS) from 10:00 AM of July 12, 2021 to 5:00 PM of July 14, 2021 and make the full payment to DSE through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) from July 12, 2021 to July 14, 2021 (during banking hour) (cont. 3)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Subscription of South Bangla Ag. & Com. Bank Ltd. by General Public  ////// (Continuation of DSENEWS): as on June 24, 2021 (day-end) in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to South Bangla Agriculture & Commerce Bank Limited (Ref: BSEC/CI/IPO-313/2021/407 dated June 01, 2021). Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (or its multiples) and 50,000 respectively. (cont. 2)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Subscription of South Bangla Ag. & Com. Bank Ltd. by General Public  ////// Commencement of subscription of South Bangla Agriculture & Commerce Bank Limited by General Public and upload the IPO file and deposit the full subscription amount of General Public in the ESS by TREC Holders of DSE & CSE and Merchant Bankers: The subscription for shares of South Bangla Agriculture & Commerce Bank Limited will be started from July 05, 2021 and continued till July 11, 2021. Minimum required investment for General Public (RB, NRB and ASI) will be BDT 20,000 (twenty thousand only) (cont. 1)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Legal Authorization regarding placing any sale order  ////// DSENEWS: All Stock Brokers are requested to ensure due authorization from their clients, like sale orders, CDBL Pay-In form etc. before placing any sale order into the system.  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2021-06-30
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2021-06-30
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// Investors are requested to consider the following facts at the time of making investment decision in the Capital Market: 1. Without acquiring proper knowledge, information and experience regarding different aspects and matters of Capital Market, one should not invest in the Capital Market. 2. The gain or loss, whichever comes from the investment, it belongs to you. So, well - thought of investment decision based on knowledge and fundamentals of the securities may be real assistance to you. (cont.)  /////// 2021-06-30
........................................................................................................................EXCH  ////// DSENEWS: Greetings Message  ////// Honorable Investors, Good morning! Please make your investment decision based on Company fundamentals, technical analysis, price level and disclosed information. Avoid rumor-based speculations.  /////// 2021-06-30
........................................................................................................................CNW  ////// CNW: Audited Annual Financial Statements of Sonali Life Insurance Company Ltd.  ////// (Continuation news of CNW: Audited Annual Financials of Sonali Life Insurance Company Limited): Pre-IPO Net Asset Value (NAV) per share (considering Pre-IPO paid up shares) would be Tk. 25.56 as on 31 December 2020 and the same would be Tk. 15.33 (considering Post-IPO paid up shares). Pre-IPO paid-up number of shares for the year ended on 31 December 2020 was 28,500,000 which was same for the same period of the previous year and Post-IPO paid-up number of shares would be 47,500,000. (End)  /////// 2021-06-29
........................................................................................................................CNW  ////// CNW: Audited Annual Financial Statements of Sonali Life Insurance Company Ltd.  ////// Sonali Life Insurance Company Limited: (annual): As per audited annual financial statements for the year ended on 31 December 2020, the Company has reported an increase in life insurance fund of Tk. 583.71 million as against Tk. 351.85 million for the same period of the previous year. Total life insurance fund stood at Tk. 1,537.05 million as on 31 December 2020 as against Tk. 953.34 million as on 31 December 2019. (cont.)  /////// 2021-06-29
........................................................................................................................UCB  ////// UCB: Credit Rating Result  ////// Emerging Credit Rating Limited (ECRL) has assigned the rating of the Company as "AA" in the long term and "ST-2" in the short term along with a Stable outlook of the Company based on audited financial statements up to December 31, 2020 and other relevant quantitative along with qualitative information available up to the date of rating.  /////// 2021-06-29
........................................................................................................................EXCH  ////// DSENEWS: Daily Turnover  ////// Today's (29.06.2021) Total Trades: 215,201; Volume: 427,382,170 and Turnover: Tk. 11,480.889 million.  /////// 2021-06-29
........................................................................................................................DBH1STMF  ////// DBH1STMF: Price Limit Open  ////// There will be no price limit on the trading of the units of the Fund on 30.06.2021 following its corporate declaration.  /////// 2021-06-29
........................................................................................................................DBH1STMF  ////// DBH1STMF: Dividend Declaration  ////// The Trustee Board of the Fund has declared No dividend based on the Net Loss for the year ended June 30, 2020. The Fund has reported EPU of Tk. (1.08), NAV per unit at market price of Tk. 9.08, NAV per unit at cost of Tk. 10.02 and NOCFPU of Tk. 1.48 for the year ended on June 30, 2020 as against Tk. 0.86, Tk. 11.27, Tk. 10.96 and Tk. (0.07) respectively for the same period of the previous year.  /////// 2021-06-29
........................................................................................................................CNW  ////// CNW: Trading of New Security  ////// Trading of the shares of Sonali Life Insurance Company Limited will commence at DSE from June 30, 2021 under 'N' category. DSE Trading Code for Sonali Life Insurance Company Limited is "SONALILIFE" and DSE Company Code is 25751.  /////// 2021-06-29
........................................................................................................................DHAKABANK  ////// DHAKABANK: Shareholders approval to issue Perpetual Bond  ////// (Continuation news of DHAKABANK): for raising Tk.400.00 Crore only through issuance of Contingent-Convertible Perpetual Bond as Additional Tier-I (AT-I) Capital to support the Bank's Basel-III compliance in line with Bangladesh Bank Guidelines on Risk Based Capital Adequacy of December, 2014 subject to approval of regulatory authorities. (end)  /////// 2021-06-29
........................................................................................................................DHAKABANK  ////// DHAKABANK: Shareholders approval to issue Perpetual Bond  ////// Refer to their earlier news disseminated by DSE on 16.06.2021 regarding "Board Decision to issue Contingent-Convertible Perpetual Bond", the Company has further informed that the shareholders of the Company in the 26th AGM held on June 29, 2021 have approved the issuance of "Perpetual Bond" (cont.)  /////// 2021-06-29
........................................................................................................................PRIMELIFE  ////// PRIMELIFE: Qualified Opinion & Emphasis of Matter  ////// (Continuation news of PRIMELIFE): However the management has not confirmed the probability of getting benefit out the advance or receivable amount in the near future. This issue was qualified by the subsidiary auditor for the financial year ended 31 December 2020. (end)  /////// 2021-06-29
........................................................................................................................PRIMELIFE  ////// PRIMELIFE: Qualified Opinion & Emphasis of Matter  ////// (Continuation news of PRIMELIFE): in note 23 to the financial statements of Prime Islami Life Insurance Limited. 6. As disclosed in note #6 of the separate financial statement of Prime Islami Securities Limited (the "Subsidiary"), audited by Ahmed Zaker & Co., the financial statements included an amount of BDT 45,555,000 carried from previous years as receivable from others. (cont. 16)  /////// 2021-06-29
........................................................................................................................PRIMELIFE  ////// PRIMELIFE: Qualified Opinion & Emphasis of Matter  ////// (Continuation news of PRIMELIFE): financial condition of the life insurance business carried on by the company, including a valuation of its liabilities has been conducted yet. Also, because of the global pandemic of COVID-19 the financial condition of the company and its liabilities has become more uncertain. Furthermore the tax calculation under schedule 4 of ITO 1984 as applicable for insurance companies requires the actuarial valuation. The current tax provision for the year has shown (cont. 15)  /////// 2021-06-29
