Trading_code    News Title   News   Post Date
........................................................................................................................BRACBANK  ////// BRACBANK: Spot News  ////// Trading of the shares of the Company will be allowed only in the Spot Market and Block transactions will also be settled as per Spot settlement cycle with cum benefit from 02.05.2021 to 03.05.2021. Trading of the shares of the Company will remain suspended on record date i.e., 04.05.2021.  /////// 2021-04-29
........................................................................................................................STANDBANKL  ////// STANDBANKL: Completion of share Transfer outside the Trading System of the Excha  ////// Southeast Bank Limited has informed that transfer of 1,87,75,032 shares of Standard Bank Limited from Mr. Md. Harun Or Rashid, one of the Sponsors of Standard Bank Limited (the transferor/pledgor) to Southeast Bank Limited (the transferee/pledgee) has been completed through outside the trading system of the exchange.  /////// 2021-04-29
........................................................................................................................JMISMDL  ////// JMISMDL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.77 for January-March 2021 as against Tk. 1.04 for January-March 2020; EPS was Tk. 3.65 for July 2020-March 2021 as against Tk. 3.63 for July 2019-March 2020. NOCFPS was Tk. 3.70 for July 2020-March 2021 as against Tk. (6.76) for July 2019-March 2020. NAV per share was Tk. 122.32 as on March 31, 2021 and Tk. 121.66 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................HRTEX  ////// HRTEX: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk.0.93 for January-March 2021 as against Tk. 0.43 for January-March 2020; EPS was Tk. 1.84 for July 2020-March 2021 as against Tk. 1.31 for July 2019-March 2020. NOCFPS was Tk. 2.17 for July 2020-March 2021 as against Tk. (7.55) for July 2019-March 2020. NAV per share was Tk. 44.13 as on March 31, 2021 and Tk. 42.78 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................RANFOUNDRY  ////// RANFOUNDRY Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.87 for January-March 2021 as against Tk. 0.61 for January-March 2020; EPS was Tk. 3.04 for July 2020-March 2021 as against Tk. 2.79 for July 2019-March 2020. NOCFPS was Tk. (3.87) for July 2020-March 2021 as against Tk. 1.58 for July 2019-March 2020. NAV per share was Tk. 28.47 as on March 31, 2021 and Tk. 27.73 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................KTL  ////// KTL Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.29 for January-March 2021 as against Tk. 0.46 for January-March 2020; EPS was Tk. 0.90 for July 2020-March 2021 as against Tk. 1.40 for July 2019-March 2020. NOCFPS was Tk. 0.07 for July 2020-March 2021 as against Tk. 2.03 for July 2019-March 2020. NAV per share was Tk. 17.06 as on March 31, 2021 and Tk. 17.63 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................MJLBD  ////// MJLBD: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 2.09 for January-March 2021 as against Tk. 1.81 for January-March 2020; Consolidated EPS was Tk. 5.73 for July 2020-March 2021 as against Tk. 4.92 for July 2019-March 2020. Consolidated NOCFPS was Tk. 5.30 for July 2020-March 2021 as against Tk. 11.25 for July 2019-March 2020. Consolidated NAV per share was Tk. 37.88 as on March 31, 2021 and Tk. 36.66 as on June 30, 2020  /////// 2021-04-29
........................................................................................................................PARAMOUNT  ////// PARAMOUNT: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 1.01 for January-March 2021 as against Tk. (0.14) for January-March 2020; NOCFPS was Tk. 1.46 for January-March 2021 as against Tk. 1.57 for January-March 2020. NAV per share was Tk. 27.13 as on March 31, 2021 and Tk. 26.62 as on December 31, 2020.  /////// 2021-04-29
........................................................................................................................AMCL(PRAN)  ////// AMCL (PRAN): Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 1.94 for January-March 2021 as against Tk. 1.68 for January-March 2020; EPS was Tk. 5.96 for July 2020-March 2021 as against Tk. 5.85 for July 2019-March 2020. NOCFPS was Tk. 13.12 for July 2020-March 2021 as against Tk. 14.25 for July 2019-March 2020. NAV per share was Tk. 84.76 as on March 31, 2021 and Tk. 81.99 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................SHAHJABANK  ////// SHAHJABANK: Q1 Financials  ////// (Q1 Un-audited): Consolidated EPS was Tk. 0.65 for January-March 2021 as against Tk. 0.61 for January-March 2020; Consolidated NOCFPS was Tk. (2.96) for January-March 2021 as against Tk. 4.52 for January-March 2020. Consolidated NAV per share was Tk. 18.29 as on March 31, 2021 and Tk. 17.46 as on March 31, 2020. Net Operating Cash Flow per Share (NOCFPS) decreased compare to the same quarter of last year mainly due to decrease in deposit from customers during the quarter.  /////// 2021-04-29
........................................................................................................................BENGALWTL  ////// BENGALWTL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.09 for January-March 2021 as against Tk. (0.05) for January-March 2020; EPS was Tk. 0.46 for July 2020-March 2021 as against Tk. 0.41 for July 2019-March 2020. NOCFPS was Tk. 1.08 for July 2020-March 2021 as against Tk. 1.65 for July 2019-March 2020. NAV per share was Tk. 24.73 as on March 31, 2021 and Tk. 24.39 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................KDSALTD  ////// KDSALTD: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.60 for January-March 2021 as against Tk. 0.60 for January-March 2020; EPS was Tk. 1.71 for July 2020-March 2021 as against Tk. 1.77 for July 2019-March 2020. NOCFPS was Tk. 4.80 for July 2020-March 2021 as against Tk. 4.22 for July 2019-March 2020. NAV per share was Tk. 24.25 as on March 31, 2021 and Tk. 24.99 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................MEGHNAPET  ////// MEGHNAPET: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. (0.06) for January-March 2021 as against Tk. (0.08) for January-March 2020; EPS was Tk. (0.20) for July 2020-March 2021 as against Tk. (0.22) for July 2019-March 2020. NOCFPS was Tk. 0.00 for July 2020-March 2021 as against Tk. (0.04) for July 2019-March 2020. NAV per share was Tk. (4.42) as on March 31, 2021 and Tk. (4.13) as on March 31, 2020.  /////// 2021-04-29
........................................................................................................................APEXTANRY  ////// APEXTANRY: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.86 for January-March 2021 as against Tk. 0.10 for January-March 2020; EPS was Tk. (0.48) for July 2020-March 2021 as against Tk. 0.77 for July 2019-March 2020. NOCFPS was Tk. 0.91 for July 2020-March 2021 as against Tk. (2.04) for July 2019-March 2020. NAV per share was Tk. 62.22 as on March 31, 2021 and Tk. 63.89 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................STANDBANKL  ////// STANDBANKL: Q1 Financials  ////// (Q1 Un-audited): Consolidated EPS was Tk. 0.17 for January-March 2021 as against Tk. 0.36 for January-March 2020; Consolidated NOCFPS was Tk. (9.37) for January-March 2021 as against Tk. (5.30) for January-March 2020. Consolidated NAV per share was Tk. 17.35 as on March 31, 2021 and Tk. 16.55 as on March 31, 2020.  /////// 2021-04-29
........................................................................................................................POWERGRID  ////// POWERGRID: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 1.41 for January-March 2021 as against Tk. 0.99 for January-March 2020; EPS was Tk. 3.93 for July 2020-March 2021 as against Tk. 4.34 for July 2019-March 2020. NOCFPS was Tk. 13.00 for July 2020-March 2021 as against Tk. 11.89 for July 2019-March 2020. NAV per share was Tk. 122.16 as on March 31, 2021 and Tk. 106.37 as on March 31, 2020.  /////// 2021-04-29
........................................................................................................................SILVAPHL  ////// SILVAPHL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.19 for January-March 2021 as against Tk. 0.20 for January-March 2020; EPS was Tk. 0.73 for July 2020-March 2021 as against Tk. 0.75 for July 2019-March 2020. NOCFPS was Tk. 0.96 for July 2020-March 2021 as against Tk. 1.05 for July 2019-March 2020. NAV per share was Tk. 16.48 as on March 31, 2021 and Tk. 16.10 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................MEGCONMILK  ////// MEGCONMILK: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. (1.29) for January-March 2021 as against Tk. (1.42) for January-March 2020; EPS was Tk. (5.27) for July 2020-March 2021 as against Tk. (5.42) for July 2019-March 2020. NOCFPS was Tk. (0.32) for July 2020-March 2021 as against Tk. 0.21 for July 2019-March 2020. NAV per share was Tk. (64.82) as on March 31, 2021 and Tk. (57.29) as on March 31, 2020.  /////// 2021-04-29
........................................................................................................................VFSTDL  ////// VFSTDL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.41 for January-March 2021 as against Tk. 0.38 for January-March 2020; EPS was Tk. 1.27 for July 2020-March 2021 as against Tk. 1.39 for July 2019-March 2020. NOCFPS was Tk. 0.89 for July 2020-March 2021 as against Tk. 0.81 for July 2019-March 2020. NAV per share was Tk. 18.48 as on March 31, 2021 and Tk. 17.93 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................RENATA  ////// RENATA: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 12.70 for January-March 2021 as against Tk. 10.96 for January-March 2020; Consolidated EPS was Tk. 37.33 for July 2020-March 2021 as against Tk. 31.36 for July 2019-March 2020. Consolidated NOCFPS was Tk. 33.01 for July 2020-March 2021 as against Tk. 35.71 for July 2019-March 2020. Consolidated NAV per share was Tk. 249.10 as on March 31, 2021 and Tk. 223.32 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................BDLAMPS  ////// BDLAMPS: Disregard the News of RENATA Q3 Financials  ////// (Disregard News): Please disregard the News of RENATA Q3 Financials, which is inadvertently disseminated in BDLAMPS code.  /////// 2021-04-29
........................................................................................................................AOL  ////// AOL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.54 for January-March 2021 as against Tk. 0.47 for January-March 2020; EPS was Tk. 1.59 for July 2020-March 2021 as against Tk. 1.21 for July 2019-March 2020. NOCFPS was Tk. 2.13 for July 2020-March 2021 as against Tk. 1.97 for July 2019-March 2020. NAV per share was Tk. 17.84 as on March 31, 2021 and Tk. 19.25 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................DSHGARME  ////// DSHGARME: Postponement of Board Meeting schedule under LR 16(1)  ////// The Company has further informed that due to unavoidable circumstances, the meeting scheduled to be held on April 29, 2021 at 3:00 PM as per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, to consider, among others, un-audited financial statements of the Company for the Third Quarter (Q3) period ended on March 31, 2021, has been postponed. New date and time of the meeting will be notified later on.  /////// 2021-04-29
........................................................................................................................ADNTEL  ////// ADNTEL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.56 for January-March 2021 as against Tk. 0.36 for January-March 2020; EPS was Tk. 1.76 for July 2020-March 2021 as against Tk. 1.24 for July 2019-March 2020. NOCFPS was Tk. 1.22 for July 2020-March 2021 as against Tk. (0.23) for July 2019-March 2020. NAV per share was Tk. 25.53 as on March 31, 2021 and Tk. 25.27 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................NTC  ////// NTC: Q3 Financials  ////// (Continuation news of NTC): The main reason for increasing in EPS is due to increase in Turnover and decreasing Cost of Goods Sold during the period under report as a result of increasing price per kg compared to last year same period. (end)  /////// 2021-04-29
........................................................................................................................NTC  ////// NTC: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. (34.32) for January-March 2021 as against Tk. (41.83) for January-March 2020; EPS was Tk. (31.91) for July 2020-March 2021 as against Tk. (35.21) for July 2019-March 2020. NOCFPS was Tk. 14.34 for July 2020-March 2021 as against Tk. (16.59) for July 2019-March 2020. NAV per share was Tk. 84.34 as on March 31, 2021 and Tk. 116.75 as on June 30, 2020 (Cont.)  /////// 2021-04-29
........................................................................................................................EXCH  ////// DSENEWS: NEWS for TREC Holders of DSE & CSE and Merchant Bankers  ////// (Continuation of DSENEWS): In this regard, respective TREC Holders of DSE & CSE and Merchant Bankers are requested to complete registration by May 04, 2021 through the link: https://www.essbangladesh.com followed by hard copy. Please be informed that this registration will be used in future for processing general investor applications. (end)  /////// 2021-04-29
........................................................................................................................EXCH  ////// DSENEWS: NEWS for TREC Holders of DSE & CSE and Merchant Bankers  ////// DSENEWS: NEWS for TREC Holders of DSE & CSE and Merchant Bankers: All the TREC Holders of DSE & CSE and Merchant Bankers are requested to register in the Electronic Subscription System which will start from April 21, 2021 and continue till May 04, 2021. The MOCK Test regarding the process for pro-rata allotment of shares to general public through ESS will be held on May 05 & 06, 2021. (Cont.)  /////// 2021-04-29
........................................................................................................................AMANFEED  ////// AMANFEED: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.45 for January-March 2021 as against Tk. 0.61 for January-March 2020; EPS was Tk. 2.11 for July 2020-March 2021 as against Tk. 2.21 for July 2019-March 2020. NOCFPS was Tk. 0.38 for July 2020-March 2021 as against Tk. 1.94 for July 2019-March 2020. NAV per share was Tk. 36.91 as on March 31, 2021 and Tk. 34.80 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................USMANIAGL  ////// USMANIAGL: Decision to install container glass plant  ////// The Management of the Company has decided to install a higher capacity new modern and energy efficient container glass plant in their premises in next two years. Following this context, factory management has already made a contract with consulting firm for conducting market survey and factory feasibility for a new factory container glass plant. They hope that the respective consulting firm will submit a report at the end of May 2021 which will take over the existing facilities as much as possible.  /////// 2021-04-29
........................................................................................................................INDEXAGRO  ////// INDEXAGRO: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 1.45 for January-March 2021 as against Tk. 1.29 for January-March 2020; EPS was Tk. 4.81 for July 2020-March 2021 as against Tk. 4.90 for July 2019-March 2020. NOCFPS was Tk. 2.50 for July 2020-March 2021 as against Tk. 9.01 for July 2019-March 2020. NAV per share was Tk. 57.34 as on March 31, 2021 and Tk. 51.81 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................BDTHAI  ////// BDTHAI: Expansion of production capacity  ////// (cont. of BDTHAI): The necessary L/C has already been opened for importing of the mentioned machineries. As a result, the total production capacity is going to be increased by around 30% which will help us to boost up the revenue and meet the growing market demand.  /////// 2021-04-29
........................................................................................................................BDTHAI  ////// BDTHAI: Expansion of production capacity  ////// The Company has informed that the company is going for expansion of the production capacity by overhauling of the Existing Extrusion Press-1 with new run out table and also by installation of a new extrusion press of 700 MT capacity by replacing the Extrusion press-2 along with the runout table and puller. (cont.)  /////// 2021-04-29
........................................................................................................................ICBIBANK  ////// ICBIBANK: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. (0.15) for January-March 2021 as against Tk. (0.09) for January-March 2020. NOCFPS was Tk. 0.13 for January-March 2021 as against Tk. (0.15) for January-March 2020. NAV per share was Tk. (17.69) as on March 31, 2021 and Tk. (17.20) as on March 31, 2020.  /////// 2021-04-29
........................................................................................................................PROVATIINS  ////// PROVATIINS: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 1.26 for January-March 2021 as against Tk. 0.68 for January-March 2020. NOCFPS was Tk. 2.54 for January-March 2021 as against Tk. 1.91 for January-March 2020. NAV per share was Tk. 22.34 as on March 31, 2021 and Tk. 19.60 as on March 31, 2020.  /////// 2021-04-29
........................................................................................................................ANLIMAYARN  ////// ANLIMAYARN: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.05 for January-March 2021 as against Tk. (0.13) for January-March 2020; EPS was Tk. 0.22 for July 2020-March 2021 as against Tk. 0.11 for July 2020-March 2021. NOCFPS was Tk. 0.45 for July 2020-March 2021 as against Tk. 0.44 for July 2019-March 2020. NAV per share was Tk. 11.48 as on March 31, 2021 and Tk. 10.69 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................BDLAMPS  ////// BDLAMPS: Q3 Financials  ////// (Continuation news of BDLAMPS): EPS has increased significantly due to increase in revenue, Decrease in net finance cost and increase in other income. NOCFPS has increased due to increase the collections from distributors. NAV per share has increased due to increase in the market value of the Companies investment in shares increased. (end)  /////// 2021-04-29
........................................................................................................................BDLAMPS  ////// BDLAMPS: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 1.05 for January-March 2021 as against Tk. (4.19) for January-March 2020; EPS was Tk. 3.26 for July 2020-March 2021 as against Tk. (8.42) for July 2019-March 2020. NOCFPS was Tk. 13.20 for July 2020-March 2021 as against Tk. 6.98 for July 2019-March 2020. NAV per share was Tk. 74.93 as on March 31, 2021 and Tk. 61.48 as on March 31, 2020. (cont.)  /////// 2021-04-29
........................................................................................................................BDLAMPS  ////// RENATA: Q3 Financials  ////// (Q3 Un-audited): Consolidated EPS was Tk. 12.70 for January-March 2021 as against Tk. 10.96 for January-March 2020; Consolidated EPS was Tk. 37.33 for July 2020-March 2021 as against Tk. 31.36 for July 2019-March 2020. Consolidated NOCFPS was Tk. 33.01 for July 2020-March 2021 as against Tk. 35.71 for July 2019-March 2020. Consolidated NAV per share was Tk. 249.10 as on March 31, 2021 and Tk. 223.32 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................USMANIAGL  ////// USMANIAGL: Q3 Financials  ////// (Continuation news of USMANIAGL): EPS decreased due to huge loss comparing to the previous year. NAV decreased due to huge loss of the company (end)  /////// 2021-04-29
........................................................................................................................USMANIAGL  ////// USMANIAGL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. (4.75) for January-March 2021 as against Tk. (2.35) for January-March 2020; EPS was Tk. (4.88) for July 2020-March 2021 as against Tk. (1.53) for July 2019-March 2020. NOCFPS was Tk. (2.77) for July 2020-March 2021 as against Tk. (4.75) for July 2019-March 2020. NAV per share was Tk. 87.55 as on March 31, 2021 and Tk. 92.45 as on June 30, 2020 (cont.)  /////// 2021-04-29
........................................................................................................................DSSL  ////// DSSL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.32 for January-March 2021 as against Tk. 0.32 for January-March 2020; EPS was Tk. 0.92 for July 2020-March 2021 as against Tk. 0.71 for July 2019-March 2020. NOCFPS was Tk. 0.26 for July 2020-March 2021 as against Tk. 0.21 for July 2019-March 2020. NAV per share was Tk. 17.42 as on March 31, 2021 and Tk. 16.50 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................1STPRIMFMF  ////// 1STPRIMFMF: Q1 Financials  ////// (Q1 Un-audited): EPU was Tk. 0.28 for January-March 2021 as against Tk. 0.13 for January-March 2020. NOCFPU was Tk. 0.17 for January-March 2021 as against Tk. 0.17 for January-March 2020. NAV per unit at market price was Tk. 11.12 as on March 31, 2021 and Tk. 11.62 as on December 31, 2020. NAV per unit at cost price was Tk. 17.76 as on March 31, 2021 and Tk. 18.03 as on December 31, 2020.  /////// 2021-04-29
........................................................................................................................CAPMIBBLMF  ////// CAPMIBBLMF: Q3 Financials  ////// (Q3 Un-audited): EPU was Tk. 0.17 for January-March 2021 and Tk. (0.13) for January-March 2020. EPU was Tk. 1.19 for July 2020-March 2021 and Tk. (0.53) for July 2019-March 2020. NOCFPU was Tk. 0.53 for July 2020-March 2021 and Tk. 0.24 for July 2019-March 2020. NAV per unit at market price was Tk. 10.93 as on March 31, 2021 and Tk. 8.99 as on June 30, 2020. NAV per unit at cost price was Tk. 11.46 as on March 31, 2021 and Tk. 10.85 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................CAPMBDBLMF  ////// CAPMBDBLMF: Q3 Financials  ////// (Q3 Un-audited): EPU was Tk. 0.12 for January-March 2021 as against Tk. (0.18) for January-March 2020. EPU was Tk. 1.20 for July 2020-March 2021 as against Tk. (0.78) for July 2019-March 2020. NOCFPU was Tk. 0.64 for July 2020-March 2021 as against Tk. 0.09 for July 2019-March 2020. NAV per unit at market price was Tk. 10.59 as on March 31, 2021 and Tk. 8.39 as on June 30, 2020. NAV per unit at cost price was Tk. 11.64 as on March 31, 2021 and Tk. 10.90 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................NLI1STMF  ////// NLI1STMF: Q3 Financials  ////// (Q3 Un-audited): EPU was Tk. 0.97 for January-March 2021 as against Tk. 0.04 for January-March 2020. EPU was Tk. 2.96 for July 2020-March 2021 as against Tk. 0.52 for July 2019-March 2020. NOCFPU was Tk. 1.80 for July 2020-March 2021 as against Tk. 0.49 for July 2019-March 2020. NAV per unit at market price was Tk. 14.04 as on March 31, 2021 and Tk. 11.22 as on June 30, 2020. NAV per unit at cost price was Tk. 13.68 as on March 31, 2021 and Tk. 12.50 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................SEBL1STMF  ////// SEBL1STMF: Q3 Financials  ////// (Q3 Un-audited): EPU was Tk. 0.83 for January-March 2021 as against Tk. 0.06 January-March 2020. EPU was Tk. 2.58 for July 2020-March 2021 as against Tk. 0.51 for July 2019-March 2020. NOCFPU was Tk. 1.44 for July 2020-March 2021 as against Tk. 0.51 for July 2019-March 2020. NAV per unit at market price was Tk. 13.23 as on March 31, 2021 and Tk. 10.50 as on June 30, 2020. NAV per unit at cost price was Tk. 12.78 as on March 31, 2021 and Tk. 11.77 as on June 30, 2020.  /////// 2021-04-29
........................................................................................................................MEGHNACEM  ////// MEGHNACEM: Q3 Financials  ////// (Continuation news of MEGHNACEM): Sales and Net Profit after Tax have been increased during the period from July 2020-March 2021 compare to previous period July 2019-March 2020. Hence EPS have been increased compared to previous period. (end)  /////// 2021-04-29
........................................................................................................................MEGHNACEM  ////// MEGHNACEM: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.50 for January-March 2021 as against Tk. 0.30 for January-March 2020; EPS was Tk. 1.40 for July 2020-March 2021 as against Tk. 0.92 for July 2019-March 2020. NOCFPS was Tk. 7.22 for July 2020-March 2021 as against Tk. (16.11) for July 2019-March 2020. NAV per share was Tk. 68.75 as on March 31, 2021 and Tk. 31.18 as on June 30, 2020. (cont.)  /////// 2021-04-29
........................................................................................................................HEIDELBCEM  ////// HEIDELBCEM: Q1 Financials  ////// (Q1 Un-audited): Consolidated EPS was Tk. 8.23 for January-March 2021 as against Tk. 0.77 for January-March 2020; Consolidated NOCFPS was Tk. 33.17 for January-March 2021 as against Tk. 14.63 for January-March 2020. Consolidated NAV per share was Tk. 76.34 as on March 31, 2021 and Tk. 68.10 as on December 31, 2020.  /////// 2021-04-29
........................................................................................................................ICBAGRANI1  ////// ICBAGRANI1: Q3 Financials  ////// (Q3 Un-audited): EPU was Tk. 0.04 for January-March 2021 as against Tk. 0.07 for January-March 2020; EPU was Tk. 0.30 for July 2020-March 2021 as against Tk. 0.31 for July 2019-March 2020. NOCFPU was Tk. 0.18 for July 2020-March 2021 as against Tk. 0.24 for July 2019-March 2020. NAV per unit at market price was Tk. 9.63 as on March 31, 2021 and Tk. 7.67 as on June 30, 2020. NAV per unit at cost price was Tk. 11.16 as on March 31, 2021 and Tk. 10.95 as on June 30, 2020.  /////// 2021-04-29
