Trading_code    News Title   News   Post Date
........................................................................................................................NCCBLMF1  ////// NCCBLMF1: Q2 Financials  ////// (Q2 Un-audited): EPU was Tk. (0.0432) for April-June 2020 as against Tk. (0.1886) for April-June 2019. EPU was Tk. (0.0597) for January-June 2020 as against Tk. (0.0594) for January-June 2019. NOCFPU was Tk. 0.26 for January-June 2020 as against Tk. 0.32 for January-June 2019. NAV per unit at market price was Tk. 9.80 as on June 30, 2020 and Tk. 9.80 as on December 31, 2019 and NAV per unit at cost price was Tk. 9.69 as on June 30, 2020 and Tk. 9.75 as on December 31, 2019.  /////// 2021-01-31
........................................................................................................................FAREASTLIF  ////// FAREASTLIF: Share Transmission of Deceased Sponsor to her successor  ////// The Company has informed that Mrs. Farida Yeasmin, Sponsor of the company passed away on 01.05.2020. His total holding of 15,23,500 shares (Demat shares 13,73,500 and paper shares 1,50,000) in which Demat 13,73,500 shares will be transmitted to his successor Mr. Md. Shamsul Hoque (Husband) according to the Succession Certificate issued by the Honorable Court and Power of Attorney of the successors.  /////// 2021-01-31
........................................................................................................................EXCH  ////// DSENEWS: NEWS for Stock Brokers of DSE and Merchant Bankers  ////// (Continuation of DSENEWS): or DSE Tower (Ground Floor), Plot # 46, Road # 21, Nikunja-2, Dhaka-1229 from 10:00 AM to 04:00 PM of February 02, 03 & 04, 2021. Please be informed that no data will be received after aforementioned date and time. (end)  /////// 2021-01-31
........................................................................................................................EXCH  ////// DSENEWS: NEWS for Stock Brokers of DSE and Merchant Bankers  ////// (Continuation of DSENEWS): also send original bank certificates as well as all the bank drafts (FDD) received from NRB and foreign applicants along with original bank certificate(s) mentioning the FC account number which has been debited to issue the FDD and a copy of the list containing information of FDDs at Stock Exchange Building (Ground Floor), 9/F, Motijheel C/A, Dhaka-1000 (Cont.2)  /////// 2021-01-31
........................................................................................................................EXCH  ////// DSENEWS: NEWS for Stock Brokers of DSE and Merchant Bankers  ////// DSENEWS: NEWS for Stock Brokers of DSE and Merchant Bankers: All the respective Stock Brokers of DSE and Merchant Bankers are requested to send IPO application data along with list of Bank drafts (FDDs) submitted by NRB and foreign applicants of Lub-rref (Bangladesh) Limited in electronic format through IPO Data Transmission Software in the following link: http://dsebd.org/IPO-Data-Transmission-Software.php and (Cont.1)  /////// 2021-01-31
........................................................................................................................DOMINAGE  ////// DOMINAGE: Prohibition on providing loan facilities to purchase securities  ////// DSE NEWS: The Stock Brokers and Merchant Bankers are requested to abstain from providing loan facilities to purchase security of Dominage Steel Building Systems Limited in between 1st to 30th trading day after change of categorization, with effect from February 01, 2021 as per BSEC Directive No. SEC/CMRRCD/2009-193/177 and BSEC Order No. SEC/CMRRCD/2009-193/178 dated October 27, 2015.  /////// 2021-01-31
........................................................................................................................DOMINAGE  ////// DOMINAGE: Category Change  ////// The Company will be placed in 'A' category from existing 'N' category with effect from February 01, 2021 as the Company has reported disbursement of 2% cash and 8% Stock dividend for the year ended on June 30, 2020  /////// 2021-01-31
........................................................................................................................EXCH  ////// DSENEWS: Daily Turnover  ////// Today's (31.01.2021) Total Trades: 147,021; Volume: 208,407,973 and Turnover: Tk. 8,231.060 million.  /////// 2021-01-31
........................................................................................................................ORIONPHARM  ////// ORIONPHARM: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................ORIONINFU  ////// ORIONINFU: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................KDSALTD  ////// KDSALTD: Sale Confirmation of a Sponsor Director  ////// Mr. Khalilur Rahman, one of the Sponsor Directors of KDS Accessories Ltd., has further reported that he has completed his sale of 23,30,939 Bonus Shares of the Company at prevailing market price through Stock Exchange (DSE) as per declaration disseminated on 19.01.2021.  /////// 2021-01-31
........................................................................................................................IFADAUTOS  ////// IFADAUTOS: Sale Confirmation of a Sponsor Director  ////// Mr. Iftekhar Ahmed Tipu, one of the Sponsor Directors of the Company, has further reported that he has completed his sale of 2,00,00,000 shares of the Company at prevailing market price through Stock Exchange (DSE) as per declaration disseminated on 20.12.2020.  /////// 2021-01-31
........................................................................................................................CNW  ////// CNW: Trading of New Security  ////// Trading of the shares of Mir Akhter Hossain Limited will commence at DSE from February 02, 2021 under 'N' category. DSE Trading Code for Mir Akhter Hossain Limited is "MIRAKHTER" and DSE Company Code is 13250.  /////// 2021-01-31
........................................................................................................................AAMRATECH  ////// AAMRATECH: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................AAMRANET  ////// AAMRANET: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................APEXSPINN  ////// APEXSPINN: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................APEXFOODS  ////// APEXFOODS: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................BDSERVICE  ////// BDSERVICE: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on January 31, 2021 at 6:30 PM to consider, among others, un-audited financial statements of the Company for the Second Quarter (Q2) period ended on December 31, 2020.  /////// 2021-01-31
........................................................................................................................MEGHNACEM  ////// MEGHNACEM: Credit Rating Result  ////// Credit Rating Agency of Bangladesh Limited (CRAB) has announced the Entity rating (Surveillance) of the Company as "A1" along with a stable outlook based on audited financial statements up to June 30, 2020; bank liability position as on October 31, 2020 and other relevant quantitative as well as qualitative information up to the date of rating declaration.  /////// 2021-01-31
........................................................................................................................SSSTEEL  ////// SSSTEEL: Q2 Financials (Additional Information)  ////// (Q2 Un-audited Additional Information): Consolidated EPS was Tk. 0.76 for October-December 2020 as against Tk. 0.46 (Solo) for October-December 2019.  /////// 2021-01-31
........................................................................................................................SPCL  ////// SPCL: Credit Rating Result  ////// Credit Rating Agency of Bangladesh Limited (CRAB) has announced the Entity rating (Surveillance) of the Company as "AA1" along with a stable outlook based on audited financial statements up to June 30, 2020; bank liability position as on December 31, 2020 and other relevant quantitative as well as qualitative information up to the date of rating declaration.  /////// 2021-01-31
........................................................................................................................SQURPHARMA  ////// SQURPHARMA: Q2 Financials (Revised EPS)  ////// (Q2 Un-audited): The Company has further informed that Consolidated EPS was Tk. 4.33 instead of 4.18 for October-December 2020 as against Tk. 3.98 instead of Tk. 3.70 for October-December 2019. All other information will remain unchanged.  /////// 2021-01-31
........................................................................................................................ABB1STMF  ////// ABB1STMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.58 per unit on the basis of current market price and Tk. 11.80 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 2,769,049,349.00 on the basis of market price and Tk. 2,820,351,859.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................EBLNRBMF  ////// EBLNRBMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.57 per unit on the basis of current market price and Tk. 11.03 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 2,594,880,764.00 on the basis of market price and Tk. 2,473,378,677.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................PHPMF1  ////// PHPMF1: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.35 per unit on the basis of current market price and Tk. 11.10 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 3,199,466,106.00 on the basis of market price and Tk. 3,127,938,382.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................POPULAR1MF  ////// POPULAR1MF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.41 per unit on the basis of current market price and Tk. 11.49 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 3,411,332,067.00 on the basis of market price and Tk. 3,435,111,919.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................ARAMIT  ////// ARAMIT: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................CONFIDCEM  ////// CONFIDCEM: Resumption after record date  ////// Trading of the shares of the Company will resume on 01.02.2021 after record date.  /////// 2021-01-31
........................................................................................................................SHASHADNIM  ////// SHASHADNIM: Additional 18% shares taking of EOS Textile Mills Ltd  ////// (Cont. News of SHASHADNIM): The Company has also informed that Shasha Denims Ltd. has received two plots measuring 4,005,12 sq. meters (apprx) at DEPZ Extension Area from BEPZA which will be used for future expansion (end)  /////// 2021-01-31
........................................................................................................................SHASHADNIM  ////// SHASHADNIM: Additional 18% shares taking of EOS Textile Mills Ltd  ////// The Company has also informed that Shasha Denims will take additional 18% shares of EOS Textile Mills Ltd. at a cost of Tk. 21,79,32,885.54 (total cost fixed by Bangladesh Bank Tk.121,07,38,253 for repatriate) with proportionate other actual cost. After this takeover, Shasha Denims Ltd. will hold 98% shares (80% earlier holdings + 18% new holdings) of EOS Textile Mills Ltd.(Cont.)  /////// 2021-01-31
........................................................................................................................EXIM1STMF  ////// EXIM1STMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.54 per unit on the basis of current market price and Tk. 11.29 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,652,722,745.00 on the basis of market price and Tk. 1,616,692,502.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................FBFIF  ////// FBFIF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.33 per unit on the basis of current market price and Tk. 11.00 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 8,795,909,287.00 on the basis of market price and Tk. 8,537,876,371.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................1JANATAMF  ////// 1JANATAMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.42 per unit on the basis of current market price and Tk. 11.47 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 3,311,549,774.00 on the basis of market price and Tk. 3,326,848,018.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................IFIC1STMF  ////// IFIC1STMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.54 per unit on the basis of current market price and Tk. 11.20 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 2,102,317,900.00 on the basis of market price and Tk. 2,040,246,760.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................TRUSTB1MF  ////// TRUSTB1MF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.69 per unit on the basis of current market price and Tk. 11.28 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 3,548,606,385.00 on the basis of market price and Tk. 3,423,177,039.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................EBL1STMF  ////// EBL1STMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.38 per unit on the basis of current market price and Tk. 11.24 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,647,783,689.00 on the basis of market price and Tk. 1,627,031,970.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................SINOBANGLA  ////// SINOBANGLA: Q2 Financials  ////// (Q2 Un-audited): EPS was Tk. 0.40 for October-December 2020 as against Tk. 0.35 for October-December 2019. EPS was Tk. 0.73 for July-December 2020 as against Tk. 0.71 for July-December 2019. NOCFPS was Tk. 17.67 for July-December 2020 as against Tk. 7.70 for July-December 2019. NAV per share was Tk. 26.42 as on December 31, 2020 and Tk. 25.69 as on June 30, 2020. The significant deviation in NOCFPS is due to increasing supplier's credit facility during the period comparing to the previous year.  /////// 2021-01-31
........................................................................................................................REGENTTEX  ////// REGENTTEX: Dividend Disbursement  ////// The Company has informed that it has credited the Bonus shares for the year ended on June 30, 2020 to the respective shareholders' BO Accounts. The payment of cash dividend and sale proceeds of fractional Bonus shares will be transferred to the shareholders' Bank Accounts through BEFTN system and dividend warrant (those BO Account does not meet the BEFTN) will be dispatched.  /////// 2021-01-31
........................................................................................................................SILVAPHL  ////// SILVAPHL: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for General Shareholders excluding Sponsors & Directors for the year ended on June 30, 2020 to the respective shareholders' Bank Accounts through BEFTN system and Dividend Warrants as on 27th January, 2021.  /////// 2021-01-31
........................................................................................................................FUWANGCER  ////// FUWANGCER: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders through Courier Service on 28 January, 2021.  /////// 2021-01-31
........................................................................................................................ANLIMAYARN  ////// ANLIMAYARN: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for General Shareholders excluding Sponsors & Directors for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................RUNNERAUTO  ////// RUNNERAUTO: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on June 30, 2020 to the respective shareholders.  /////// 2021-01-31
........................................................................................................................SKTRIMS  ////// SKTRIMS: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for General Shareholders excluding Sponsors & Directors for the year ended on June 30, 2020 to the respective shareholders' Bank Accounts through BEFTN system.  /////// 2021-01-31
........................................................................................................................BBSCABLES  ////// BBSCABLES: Buy Confirmation of a Sponsor Director  ////// Mr. Mohammad Badrul Hassan (Chairperson), one of the Sponsor Directors of the Company, has further reported that he has completed his buying of 16,00,000 shares of the Company at prevailing market price through Stock Exchange (CSE) as per declaration disseminated on 11.01.2021.  /////// 2021-01-31
........................................................................................................................BBSCABLES  ////// BBSCABLES: Sale Confirmation of a Sponsor  ////// Mr. Md. Ashraf Ali Khan, one of the Sponsors of the Company, has further reported that he has completed his sale of 32,00,900 shares of the Company at prevailing market price through Stock Exchanges (CSE) as per declaration disseminated on 11.01.2021.  /////// 2021-01-31
........................................................................................................................MEGHNACEM  ////// MEGHNACEM: Q2 Financials (Additional Information)  ////// (Q2 Un-audited Additional Information): EPS was Tk. 0.44 for October-December 2020 as against Tk. 0.27 for October-December, 2019.  /////// 2021-01-31
........................................................................................................................SEBL1STMF  ////// SEBL1STMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 14.04 per unit on the basis of current market price and Tk. 12.26 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,400,478,162.09 on the basis of market price and Tk. 1,223,242,910.08 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................NLI1STMF  ////// NLI1STMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 14.95 per unit on the basis of current market price and Tk. 13.15 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 752,429,504.17 on the basis of market price and Tk. 661,780,625.17 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................CAPMIBBLMF  ////// CAPMIBBLMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 10.98 per unit on the basis of current market price and Tk. 11.40 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 733,894,774.29 on the basis of current market price and Tk. 762,374,929.69 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................CAPMBDBLMF  ////// CAPMBDBLMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 10.84 per unit on the basis of current market price and Tk. 11.53 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 543,652,265.91 on the basis of current market price and Tk. 578,030,312.55 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................SEMLFBSLGF  ////// SEMLFBSLGF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.97 per unit on the basis of current market price and Tk. 11.70 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 873,396,642.97 on the basis of current market price and Tk. 853,709,678.57 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................SEMLIBBLSF  ////// SEMLIBBLSF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.06 per unit on the basis of current market price and Tk. 11.60 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,105,528,913.75 on the basis of current market price and Tk. 1,160,443,947.39 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................SEMLLECMF  ////// SEMLLECMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.38 per unit on the basis of current market price and Tk. 12.16 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 569,071,634.86 on the basis of current market price and Tk. 608,098,111.82 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................IFILISLMF1  ////// IFILISLMF1: Weekly NAV  ////// On the close of operation on January 26, 2021, 2020, the Fund has reported Net Asset Value (NAV) of Tk. 8.61 per unit on the basis of current market price and Tk. 10.92 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 861,421,585.37 on the basis of market price and Tk. 1,091,584,756.55 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................RELIANCE1  ////// RELIANCE1: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 13.69 per unit at current market price basis and Tk. 11.39 per unit at cost price basis against face value of Tk. 10.00 whereas Net Assets of the Fund stood at Tk. 828,165,833.00.  /////// 2021-01-31
........................................................................................................................GRAMEENS2  ////// GRAMEENS2: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 19.72 per unit at current market price basis and Tk. 11.17 per unit at cost price basis against face value of Tk. 10.00 whereas Net Assets of the Fund stood at Tk. 3,597,423,805.00.  /////// 2021-01-31
........................................................................................................................ATCSLGF  ////// ATCSLGF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 12.16 per unit on the basis of current market price and Tk. 11.74 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 751,152,639.00 on the basis of current market price and Tk. 725,331,023.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................VAMLRBBF  ////// VAMLRBBF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 10.62 per unit on the basis of current market price and Tk. 10.91 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,686,434,974.99 on the basis of current market price and Tk. 1,732,328,708.40 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................VAMLBDMF1  ////// VAMLBDMF1: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.85 per unit on the basis of current market price and Tk. 11.43 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,236,316,028.46 on the basis of current market price and Tk. 1,192,708,479.34 on the basis of cost price after considering all assets and liabilities of the Fund  /////// 2021-01-31
........................................................................................................................NCCBLMF1  ////// NCCBLMF1: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 12.35 per unit on the basis of current market price and Tk. 11.09 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,340,429,992.76 on the basis of current market price and Tk. 1,203,571,242.22 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................LRGLOBMF1  ////// LRGLOBMF1: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 12.19 per unit on the basis of current market price and Tk. 11.03 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 3,792,787,377.04 on the basis of market price and Tk. 3,432,315,581.11 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................MBL1STMF  ////// MBL1STMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 12.22 per unit on the basis of current market price and Tk. 11.09 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,221,574,298.04 on the basis of market price and Tk. 1,109,320,254.53 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
........................................................................................................................TOSRIFA  ////// TOSRIFA: Q2 Financials  ////// (Q2 Un-audited): EPS was Tk. 0.12 for October-December 2020 as against Tk. (0.23) for October-December 2019; EPS was Tk. 0.22 for July-December 2020 as against Tk. (0.95) for July-December 2019. NOCFPS was Tk. 0.51 for July-December 2020 as against Tk. 2.39 for July-December 2019. NAV per share was Tk. 28.93 as on December 31, 2020 and Tk. 28.71 as on June 30, 2020.  /////// 2021-01-31
........................................................................................................................AIBL1STIMF  ////// AIBL1STIMF: Weekly NAV  ////// On the close of operation on January 28, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.88 per unit on the basis of current market price and Tk. 11.17 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 1,188,210,268.29 on the basis of market price and Tk. 1,117,278,214.19 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-01-31
