Trading_code    News Title   News   Post Date
........................................................................................................................SIBL  ////// SIBL: Suspension for Record date  ////// Trading of the shares of the Company will remain suspended on record date i.e., 01.06.2021.  /////// 2021-05-31
........................................................................................................................SOUTHEASTB  ////// SOUTHEASTB: Spot News  ////// Trading of the shares of the Company will be allowed only in the Spot Market and Block transactions will also be settled as per Spot settlement cycle with cum benefit from 01.06.2021 to 02.06.2021. Trading of the shares of the Company will remain suspended on record date i.e., 03.06.2021.  /////// 2021-05-31
........................................................................................................................NCCBANK  ////// NCCBANK: Spot News  ////// Trading of the shares of the Company will be allowed only in the Spot Market and Block transactions will also be settled as per Spot settlement cycle with cum benefit from 01.06.2021 to 02.06.2021. Trading of the shares of the Company will remain suspended on record date i.e., 03.06.2021.  /////// 2021-05-31
........................................................................................................................SINGERBD  ////// SINGERBD: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on December 31, 2020 to the respective shareholders.  /////// 2021-05-31
........................................................................................................................ACFL  ////// ACFL: Q3 Financials (Additional Information)  ////// (Q3 Un-audited) (Additional Information): The Company has further informed that EPS increased due to increase of sales and also increased net profit after tax.  /////// 2021-05-31
........................................................................................................................EASTERNINS  ////// EASTERNINS: Disregard the News of EASTLAND Q1 Financials  ////// (Disregard News): Please disregard the News of EASTLAND Q1 Financials, which is inadvertently disseminated in EASTERNINS code.  /////// 2021-05-31
........................................................................................................................NHFIL  ////// NHFIL: Sale Confirmation of a Corporate Sponsor  ////// Shaw Wallace Bangladesh Ltd. one of the Corporate Sponsors of the Company, has further reported that it has completed its sale of 10,00,000 shares of the Company at prevailing market price through Stock Exchange as per declaration disseminated on 11.05.2021.  /////// 2021-05-31
........................................................................................................................EASTLAND  ////// EASTLAND: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 0.34 for January-March 2021 as against Tk. 0.31 for January-March 2020. NOCFPS was Tk. 0.11 for January-March 2021 as against Tk. 0.10 for January-March 2020. NAV per share was Tk. 20.98 as on March 31, 2021 and Tk. 21.32 as on March 31, 2020.  /////// 2021-05-31
........................................................................................................................ACFL  ////// ACFL: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.45 for January-March 2021 as against Tk. 0.17 for January-March 2020; EPS was Tk. 1.10 for July 2020-March 2021 as against Tk. 1.23 for July 2019-March 2020. NOCFPS was Tk. 0.73 for July 2020-March 2021 as against Tk. 3.54 for July 2019-March 2020. NAV per share was Tk. 40.79 as on March 31, 2021 and Tk. 39.68 as on June 30, 2020.  /////// 2021-05-31
........................................................................................................................TAUFIKA  ////// TAUFIKA: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 0.26 for January-March 2021 as against Tk. 0.14 for January-March 2020; EPS was Tk. 0.76 for July 2020-March 2021 as against Tk. 0.72 for July 2019-March 2020. NOCFPS was Tk. 0.86 for July 2020-March 2021 as against Tk. 2.80 for July 2019-March 2020. NAV per share was Tk. 12.05 as on March 31, 2021 and Tk. 12.75 as on June 30, 2020.  /////// 2021-05-31
........................................................................................................................CONFIDCEM  ////// CONFIDCEM: Q3 Financials  ////// (Continuation news of CONFIDCEM): decline of collection from the customers, cash used for operating activities as working capital and increase of tax payment are attributable for decreasing the Net Operating Cash Flow Per Share (NOCFPS), and the increase of profitability is attributable for increasing the Net Asset Value (NAV) Per Share. (end)  /////// 2021-05-31
........................................................................................................................CONFIDCEM  ////// CONFIDCEM: Q3 Financials  ////// (Continuation news of CONFIDCEM): For deviation in comparison to the same period of previous year, revenue increased due to increase of sales volume, the reduce of cost of materials, decline of finance cost, received an amount of Tk. 230,532,240.00 generated as non-operating income from the sale of subsidiary Company, Zodiac Power Chittagong Ltd. and the increase of share of profit from the associate companies are attributable for increasing the Earnings Per Share (EPS); (cont. 2)  /////// 2021-05-31
........................................................................................................................CONFIDCEM  ////// CONFIDCEM: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. 7.80 for January-March 2021 as against Tk. 2.25 for January-March 2020; EPS was Tk. 14.16 for July 2020-March 2021 as against Tk. 6.25 for July 2019-March 2020. NOCFPS was Tk. 7.13 for July 2020-March 2021 as against Tk. 10.51 for July 2019-March 2020. NAV per share was Tk. 74.46 as on March 31, 2021 and Tk. 64.70 as on June 30, 2020. (cont. 1)  /////// 2021-05-31
........................................................................................................................ISLAMICFIN  ////// ISLAMICFIN: Sale Declaration of a Sponsor  ////// Mr. Abu Khair Mohammed Sakhawat, one of the Sponsors of the Company, has expressed his intention to sell 5,00,000 shares out of his total holding of 33,60,980 shares of the Company at prevailing market price (in the Public Market) through Stock Exchange (DSE) within next 30 working days.  /////// 2021-05-31
........................................................................................................................FIRSTFIN  ////// FIRSTFIN: Q3 Financials  ////// (Q3 Un-audited): EPS was Tk. (0.90) for July-September 2020 as against Tk. (1.13) for July-September 2019; EPS was Tk. (2.30) for January-September 2020 as against Tk. (3.29) for January-September 2019. NOCFPS was Tk. (1.29) for January-September 2020 as against Tk. (9.15) for January-September 2019. NAV per share was Tk. 6.24 as on September 30, 2020 and Tk. 4.10 as on September 30, 2019.  /////// 2021-05-31
........................................................................................................................FIRSTFIN  ////// FIRSTFIN: Q2 Financials  ////// (Q2 Un-audited): EPS was Tk. (0.62) for April-June 2020 as against Tk. (1.45) for April-June 2019; EPS was Tk. (1.40) for January-June 2020 as against Tk. (2.16) for January-June 2019. NOCFPS was Tk. (1.45) for January-June 2020 as against Tk. (9.58) for January-June 2019. NAV per share was Tk. 7.15 as on June 30, 2020 and Tk. 5.23 as on June 30, 2019.  /////// 2021-05-31
........................................................................................................................FIRSTFIN  ////// FIRSTFIN: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. (0.78) for January-March 2020 as against Tk. (0.71) for January-March 2019. NOCFPS was Tk. (1.31) for January-March 2020 as against Tk. (8.71) for January-March 2019. NAV per share was Tk. 7.77 as on March 31, 2020 and Tk. 6.68 as on March 31, 2019.  /////// 2021-05-31
........................................................................................................................UNIONCAP  ////// UNIONCAP: Q1 Financials  ////// (Q1 Un-audited): Consolidated EPS was Tk. (0.59) for January-March 2021 as against Tk. (0.126) for January-March 2020. Consolidated NOCFPS was Tk. 0.96 for January-March 2021 as against Tk. 1.32 for January-March 2020. Consolidated NAV per share was Tk. 3.54 as on March 31, 2021 and Tk. 4.12 as on December 31, 2020. EPS decreased due to decrease in other operating income (e.g. recovery from white off clients) and increase in provision requirement.  /////// 2021-05-31
........................................................................................................................BANGAS  ////// BANGAS: Sale Confirmation of a Sponsor  ////// Mr. Md. Rabiul Haque, one of the Sponsors of the Company, has further reported that he has completed his sale of 5,000 shares of the Company at prevailing market price through Stock Exchange as per declaration disseminated on 13.04.2021.  /////// 2021-05-31
........................................................................................................................AMBEEPHA  ////// AMBEEPHA: Board Meeting schedule under LR 19(1)  ////// As per Regulation 19(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on June 7, 2021 at 3:15 PM to consider, among others, audited financial statements of the Company for the year ended on June 30, 2020.  /////// 2021-05-31
........................................................................................................................EXCH  ////// EXCH: Information of Trading time  ////// DSE NEWS: New Trading Hours of DSE: This is to inform all concerned that DSE trading period will be Pre-Opening Session from 9:45 AM to 10:00 AM, Continuous Session from 10:00 AM to 2:30 PM and Post-Closing Session from 2:30 PM to 2:45 PM with effect from today i.e. 31.05.2021.  /////// 2021-05-31
........................................................................................................................EASTERNINS  ////// EASTLAND: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 0.34 for January-March 2021 as against Tk. 0.31 for January-March 2020. NOCFPS was Tk. 0.11 for January-March 2021 as against Tk. 0.10 for January-March 2020. NAV per share was Tk. 20.98 as on March 31, 2021 and Tk. 21.32 as on March 31, 2020.  /////// 2021-05-31
........................................................................................................................KARNAPHULI  ////// KARNAPHULI: Q1 Financials  ////// (Q1 Un-audited): EPS was Tk. 0.45 for January-March 2021 as against Tk. 0.36 for January-March 2020. NOCFPS was Tk. 0.91 for January-March 2021 as against Tk. 0.38 for January-March 2020. NAV per share was Tk. 19.27 as on March 31, 2021 and Tk. 18.05 as on March 31, 2020.  /////// 2021-05-31
........................................................................................................................EXIMBANK  ////// EXIMBANK: Approval of BSEC for issuance of Mudaraba Subordinate Bond  ////// Refer to the earlier news disseminated by DSE on 21.12.2020; the company has informed that BSEC has accorded its approval to the bank for issuance of non-convertible, unsecured, floating rate Mudaraba Subordinated Bond (4th issue) amounting to Tk. 500.00 Crore only (face value Tk. 1.00 crore, Lot-01), for the period of 7 years as a process of inclusion in Tier-II capital through private placement as per provisions of the BSEC (Private Placement of Debt Securities) Rules, 2012.  /////// 2021-05-31
........................................................................................................................ALARABANK  ////// ALARABANK: Q1 Financials  ////// (Continuation news of ALARABANK): investment income by Tk. 57.70 crore in this period compared to previous corresponding period due to implementation of single digit rate (as directed by Bangladesh Bank) as well as impact of prevailing COVID-19. NOCFPS in the reporting period has decreased due to decrease of Placement from other Banks and Financial Institution in this Q1, 2021 is Tk. (76.93) crore against increase Tk. 881.83 crore in the previous corresponding period. (end)  /////// 2021-05-31
........................................................................................................................ALARABANK  ////// ALARABANK: Q1 Financials  ////// (Q1 Un-audited): Consolidated EPS was Tk. 0.26 for January-March 2021 as against Tk. 0.51 for January-March 2020; Consolidated NOCFPS was Tk. (4.04) for January-March 2021 as against Tk. 0.79 for January-March 2020. Consolidated NAV per share was Tk. 22.61 as on March 31, 2021 and Tk. 21.63 as on March 31, 2020. Reason for Significant deviation in EPS and NOCFPS: EPS in the reporting period has decreased as a result of combined effect of decrease in (cont.)  /////// 2021-05-31
........................................................................................................................UNIONCAP  ////// UNIONCAP: Price Limit Open  ////// There will be no price limit on the trading of the shares of the Company today (31.05.2021) following its corporate declaration, however, as per the BSEC Order No. BSEC/CMRRCD/2001-07/04 dated March 19, 2020, the floor price shall be applicable accordingly.  /////// 2021-05-31
........................................................................................................................UNIONCAP  ////// UNIONCAP: Dividend Declaration  ////// (Continuation news of UNIONCAP): Consolidated EPS for 2020 has improved from previous year due to increment of other operating income by deploying recovery effort specially for write off clients, increment of investment income, reduction of operating expenses by 29% from previous year and decrease in provision requirement than the previous year. (end)  /////// 2021-05-31
........................................................................................................................UNIONCAP  ////// UNIONCAP: Dividend Declaration  ////// The Board of Directors has recommended No dividend for the year ended on December 31, 2020. Date of AGM: 28.07.2021, Time: 11:00 AM, Venue: Digital Platform. Record date: 22.06.2021. The Company has also reported Consolidated EPS of Tk. (3.08), Consolidated NAV per Share of Tk. 4.12 and Consolidated NOCFPS of Tk. (0.65) for the year ended on December 31, 2020 as against Tk. (6.13), Tk. 7.21 and Tk. (4.93) respectively for the same period of the previous year. (cont.)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: NEWS for TREC Holders of DSE & CSE and Merchant Bankers  ////// DSENEWS: All the TREC Holders of DSE & CSE and Merchant Bankers are informed that in case of subscription of shares of Sonali Life Insurance Company Limited, minimum required investment for General Public (RB, NRB and ASI) will be BDT 20,000 (twenty thousand only) as on May 19, 2021 (day-end) in matured listed securities at market price which are only listed with the main market of the exchanges (between the close price of both Exchanges whichever is higher).  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Sonali Life Insurance Company Ltd.for EIs  ////// (Continuation of DSENEWS): Participating EIs will be required to pay full subscription amount (100%) and subscription fee Tk. 3,000.00 (three thousand only) through The City Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 1121063938001) in between 10:00 a.m. of May 30, 2021 to 2:00 p.m. of June 03, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Sonali Life Insurance Company Ltd.for EIs  ////// (Continuation of DSENEWS): as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to Sonali Life Insurance Company Limited Ref: BSEC/CI/IPO-285/2018/377 dated April 22, 2021. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the listed securities and the exchange shall ensure the compliance in this regard. (Cont. 3)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Sonali Life Insurance Company Ltd.for EIs  ////// (Continuation of DSENEWS): Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 50,00,000 (fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 1,00,00,000 (one crore only) at market price in listed securities as on May 19, 2021 (day-end) (Cont. 2)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Sonali Life Insurance Company Ltd.for EIs  ////// Commencement of electronic subscription of Sonali Life Insurance Company Limited for EIs through electronic subscription system under fixed price method: The subscription for shares of Sonali Life Insurance Company Limited by the eligible investors through electronic subscription system under fixed price method of the stock exchanges will be started from 10:00 a.m. of May 30, 2021 and continued till 5:30 p.m. of June 03, 2021. (Cont. 1)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Sonali Life Insurance Company Limited  ////// (Continuation of DSENEWS): from their consolidated customers? Account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges regarding investment of general applicants in listed securities. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Sonali Life Insurance Company Limited  ////// (Continuation of DSENEWS): The registered TREC Holders/ merchant bankers have to upload the IPO file of General Public in the Electronic Subscription System (ESS) from 10:00 AM of June 06, 2021 to 5:00 PM of June 08, 2021 and make the full payment to DSE through The City Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 1121063938001) from June 06, 2021 to June 08, 2021 (during banking hour) (Cont. 3)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Sonali Life Insurance Company Limited  ////// (Continuation of DSENEWS): in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to Sonali Life Insurance Company Limited Ref: BSEC/CI/IPO-285/2018/377 dated April 22, 2021. Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (or its multiples) and 50,000 respectively. (Cont. 2)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Sonali Life Insurance Company Limited  ////// DSENEWS: Commencement of subscription of Sonali Life Insurance Company Limited by General Public and upload the IPO file and deposit the full subscription amount of General Public in the ESS by TREC Holders of DSE & CSE and Merchant Bankers: The subscription for shares of Sonali Life Insurance Company Limited will be started from May 30, 2021 and continued till June 03, 2021. Minimum required investment for General Public (RB, NRB and ASI) will be BDT 20,000 only as on May 19, 2021 (day-end) (Cont. 1)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSE News: Commencement of subscription of Baraka Patenga Power Limited  ////// Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges regarding investment of general applicants in listed securities. Bank information will be notified later. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSE News: Commencement of subscription of Baraka Patenga Power Limited  ////// Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (or its multiples) and 50,000 respectively. The registered TREC Holders/ merchant bankers have to upload the IPO file of General Public in the ESS system from 10:00 AM of June 20, 2021 to 5:30 PM of June 22, 2021 and make the full payment to DSE from their consolidated customers Account based on total submitted application. (cont. 2)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSE News: Commencement of subscription of Baraka Patenga Power Limited  ////// The subscription for shares of Baraka Patenga Power Limited will be started from 13.06.2021 and continued till 17.06.2021. Minimum required investment for General Public (RB, NRB and ASI) will be BDT 20,000 (twenty thousand only) as on June 03, 2021 (day-end) in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to Baraka Patenga Power Limited Ref: BSEC/CI/BB-15/2018/384 dated May 04, 2021. (cont. 1)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Legal Authorization regarding placing any sale order  ////// DSENEWS: All Stock Brokers are requested to ensure due authorization from their clients, like sale orders, CDBL Pay-In form etc. before placing any sale order into the system.  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2021-05-31
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2021-05-31
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// Investors are requested to consider the following facts at the time of making investment decision in the Capital Market: 1. Without acquiring proper knowledge, information and experience regarding different aspects and matters of Capital Market, one should not invest in the Capital Market. 2. The gain or loss, whichever comes from the investment, it belongs to you. So, well - thought of investment decision based on knowledge and fundamentals of the securities may be real assistance to you. (cont.)  /////// 2021-05-31
........................................................................................................................EXCH  ////// DSENEWS: Greetings Message  ////// Honorable Investors, Good morning! Please make your investment decision based on Company fundamentals, technical analysis, price level and disclosed information. Avoid rumor-based speculations.  /////// 2021-05-31
........................................................................................................................UCS  ////// DSENEWS: Withdrawal of Authorized Representative  ////// Withdrawal of Authorized Representative: UniCap Securities Limited (DSE TREC No. 163) has withdrawn one of its Authorized Representative, Mr. Shaikh Bulbul Ahmed with immediate effect.  /////// 2021-05-30
........................................................................................................................EXCH  ////// DSENEWS: Daily Turnover  ////// Today's (30.05.2021) Total Trades: 297,983; Volume: 798,657,878 and Turnover: Tk. 21,492.148 million.  /////// 2021-05-30
........................................................................................................................REGENTTEX  ////// REGENTTEX: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on June 2, 2021 at 3:00 PM to consider, among others, un-audited financial statements of the Company for the Third Quarter (Q3) period ended on March 31, 2021.  /////// 2021-05-30
........................................................................................................................MBL1STMF  ////// MBL1STMF: Updating information  ////// (Continuation news of MBL1STMF): Brokerage Houses/Merchant Banks and all Depository Participants (DPs) are requested to send the statement to the email address: marahman@lrglobalbd.com and iirony@lrglobalbd.com. For any query, please contact at- +8801730450478, +8801730450479. (end)  /////// 2021-05-30
........................................................................................................................MBL1STMF  ////// MBL1STMF: Updating information  ////// The Fund Manager has requested the concerned Brokerage Houses/Merchant Banks and all Depository Participants (DPs) to provide a statement with the details (Unit holders' Name, BO ID Number, 12 digit e-Tin number, bank account name, account no. routing no. of brokerage house/ Merchant Bank) of their margin loan holders by June 07, 2021 who hold units of the fund as on the record date. (cont.)  /////// 2021-05-30
........................................................................................................................AIBL1STIMF  ////// AIBL1STIMF: Updating information  ////// (Continuation news of AIBL1STIMF): Brokerage Houses/Merchant Banks and all Depository Participants (DPs) are requested to send the statement to the email address: marahman@lrglobalbd.com and iirony@lrglobalbd.com. For any query, please contact at- +8801730450478, +8801730450479. (end)  /////// 2021-05-30
........................................................................................................................AIBL1STIMF  ////// AIBL1STIMF: Updating information  ////// The Fund Manager has requested the concerned Brokerage Houses/Merchant Banks and all Depository Participants (DPs) to provide a statement with the details (Unit holders' Name, BO ID Number, 12 digit e-Tin number, bank account name, account no. routing no. of brokerage house/ Merchant Bank) of their margin loan holders by June 07, 2021 who hold units of the fund as on the record date. (cont.)  /////// 2021-05-30
........................................................................................................................BGIC  ////// BGIC: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on June 6, 2021 at 3:00 PM to consider, among others, un-audited financial statements of the Company for the First Quarter (Q1) period ended on March 31, 2021.  /////// 2021-05-30
........................................................................................................................IDLC  ////// IDLC: Sale Declaration of a Corporate Director  ////// Mercantile Bank Ltd. one of the Corporate Directors of the Company, has expressed its intention to sell 79,18,066 shares out of his total holding of 2,17,74,680 shares of the Company at prevailing market price (in the Block Market) through Stock Exchange (DSE) within next 30 working days.  /////// 2021-05-30
........................................................................................................................ASIAPACINS  ////// ASIAPACINS: Resumption after record date  ////// Trading of the shares of the Company will resume on 31.05.2021 after record date.  /////// 2021-05-30
........................................................................................................................PEOPLESINS  ////// PEOPLESINS: Resumption after record date  ////// Trading of the shares of the Company will resume on 31.05.2021 after record date.  /////// 2021-05-30
........................................................................................................................AIBL1STIMF  ////// AIBL1STIMF: Suspension for Record date  ////// Trading of the units of the Fund will remain suspended on record date i.e., 31.05.2021.  /////// 2021-05-30
........................................................................................................................MBL1STMF  ////// MBL1STMF: Suspension for Record date  ////// Trading of the units of the Fund will remain suspended on record date i.e., 31.05.2021.  /////// 2021-05-30
........................................................................................................................DHAKABANK  ////// DHAKABANK: Suspension for Record date  ////// Trading of the shares of the Company will remain suspended on record date i.e., 31.05.2021.  /////// 2021-05-30
........................................................................................................................MTB  ////// MTB: Suspension for Record date  ////// Trading of the shares of the Company will remain suspended on record date i.e., 31.05.2021.  /////// 2021-05-30
........................................................................................................................NRBCBANK  ////// NRBCBANK: Suspension for Record date  ////// Trading of the shares of the Company will remain suspended on record date i.e., 31.05.2021.  /////// 2021-05-30
........................................................................................................................COPPERTECH  ////// COPPERTECH: Election of the Chairman  ////// The Company has informed that the Board of Directors has elected Mrs. Rashida Abbas as the Chairman of the Company with effect from May 23,2021, for a period until otherwise decided by the Board in this regard.  /////// 2021-05-30
........................................................................................................................RELIANCINS  ////// RELIANCINS: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended on December 31, 2020 to the respective shareholders.  /////// 2021-05-30
........................................................................................................................ABB1STMF  ////// ABB1STMF: Weekly NAV  ////// On the close of operation on May 27, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.95 per unit on the basis of current market price and Tk. 11.98 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 2,856,042,484.00 on the basis of market price and Tk. 2,863,466,757.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-05-30
........................................................................................................................EBLNRBMF  ////// EBLNRBMF: Weekly NAV  ////// On the close of operation on May 27, 2021, the Fund has reported Net Asset Value (NAV) of Tk. 11.96 per unit on the basis of current market price and Tk. 11.15 per unit on the basis of cost price against face value of Tk. 10.00 whereas total Net Assets of the Fund stood at Tk. 2,681,523,757.00 on the basis of market price and Tk. 2,501,443,017.00 on the basis of cost price after considering all assets and liabilities of the Fund.  /////// 2021-05-30
