Trading_code    News Title   News   Post Date
........................................................................................................................EXCH  ////// DSENEWS: Commencement of electronic subscription of Krishibid Feed Limited  ////// (Continuation of DSENEWS): Individual investors shall also be considered as Qualified Investor (QI) who allows to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 5,000,000.00 (Fifty Lac only) at market price (the close price of both exchanges, whichever is higher) in matured listed securities as on September 30, 2021 (day-end) as per condition no. 13 of the BSEC consent letter to Krishibid Feed Limited (cont. 2)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of electronic subscription of Krishibid Feed Limited  ////// Commencement of electronic subscription of Krishibid Feed Limited through electronic subscription system under Qualified Investor Offer (QIO): The subscription for shares of Krishibid Feed Limited by the qualified investors through electronic subscription system under fixed price method of the stock exchanges through Qualified Investor Offer (QIO) will be started from 10:00 a.m. of October 10, 2021 and continued till 5:30 p.m. of October 14, 2021. (cont. 1)  /////// 2021-09-30
........................................................................................................................PRAGATILIF  ////// PRAGATILIF: Credit Rating Result  ////// Alpha Credit Rating Limited (AlphaRating) has rated the Company as "AA+" in the long term and "ST-1" in the short term along with a stable outlook based on audited financial statements of the Company as on December 31, FY 2018 to FY 2020 and relevant qualitative information till September 28, 2021.  /////// 2021-09-30
........................................................................................................................NORTHRNINS  ////// NORTHRNINS: Declaration of share transfer by a Director  ////// Mr. Md. Sarwar Salim one of the Directors of the company, has expressed his intention to transfer his total holding of 9,41,897 shares of the Company to his Son Mr. Syed Abrar Sarwar (General Shareholder), by way of gift outside the trading system of the Exchange within October 31, 2021.  /////// 2021-09-30
........................................................................................................................EASTERNINS  ////// EASTERNINS: Sale Declaration of a Sponsor Director  ////// Major (Retd.) Abdul Mannan, one of the Sponsor Directors of the Company, has expressed his intention to sell 18,75,000 shares out of his total holding 27,39,567 shares of the Company at prevailing market price (in the Public Market) through Stock Exchange (DSE) within October 31, 2021.  /////// 2021-09-30
........................................................................................................................EASTERNINS  ////// EASTERNINS: Sale Declaration of a Sponsor Director  ////// Ms. Umme Kulsum Mannan, one of the Sponsor Directors of the Company, has expressed her intention to sell 5,70,000 shares out of her total holding 14,37,009 shares of the Company at prevailing market price (in the Public Market) through Stock Exchange (DSE) within October 31, 2021.  /////// 2021-09-30
........................................................................................................................EASTERNINS  ////// EASTERNINS: Sale Declaration of a Corporate Director  ////// Sunman Sweaters Ltd. one of the Corporate Directors of the Company, has expressed its intention to sell 3,80,000 shares out of its total holding 12,43,949 shares of the Company at prevailing market price (in the Public Market) through Stock Exchange (DSE) within October 31, 2021.  /////// 2021-09-30
........................................................................................................................APEXFOOT  ////// APEXFOOT: Price Limit Open  ////// There will be no price limit on the trading of the shares of the Company today (30.09.2021) following its corporate declaration.  /////// 2021-09-30
........................................................................................................................APEXFOOT  ////// APEXFOOT: Dividend Declaration  ////// (Continuation news of APEXFOOT): ii) Stock dividend is declared out of accumulated profit. iii) Stock dividend is not declared from capital reserve or revaluation reserve or any unrealized gain or out of profit earned prior to incorporation of the Company or through reducing paid up capital or through doing anything so that the post dividend retained earnings become negative or a debit balance. (end)  /////// 2021-09-30
........................................................................................................................APEXFOOT  ////// APEXFOOT: Dividend Declaration  ////// (Continuation news of APEXFOOT): The Company has also reported EPS of Tk. 9.36, NAV per share of Tk. 256.81 and NOCFPS of Tk. 152.51 for the year ended on June 30, 2021 as against Tk. 5.62, Tk. 249.95 and Tk. 144.14 respectively for the same period of the previous year. Disclosure on recommendation of stock dividend: i) Stock dividend has been recommended in view to utilize its retained amount as paid-up capital for improving the capital adequacy of the Company. (cont. 2)  /////// 2021-09-30
........................................................................................................................APEXFOOT  ////// APEXFOOT: Dividend Declaration  ////// The Board of Directors has recommended 35% cash and 5% stock dividend for the year ended on June 30, 2021. Date of AGM: 22.11.2021, Time: 11:00 AM, Venue: Digital Platform. Record Date: 21.10.2021. (cont. 1)  /////// 2021-09-30
........................................................................................................................ATCSLGF  ////// ATCSLGF: Dividend Disbursement  ////// The Asset Manager of the Fund has informed that it has disbursed Cash Dividend for the year ended on June 30, 2021 to the respective unit holders' Bank Accounts through BEFTN system.  /////// 2021-09-30
........................................................................................................................PTL  ////// PTL: Decision to Land Purchase  ////// The company has informed the Board of Directors has decided to purchase around 141 decimal land at Sreepur Pourashava, Gazipur by total BDT 2,80,00,000.00 only for the purpose of use production and other auxiliary activities.  /////// 2021-09-30
........................................................................................................................LHBL  ////// LHBL: Information regarding aggregates business of the Company  ////// (continuation news of LHBL): The Company is a law abiding corporate citizen and conducts its business in compliance with applicable laws of the country and it has not violated any law by operating its business. The Company will provide updated to the regulatory authorities and shareholders, as and when the Hon'ble High Court directs, in accordance with applicable laws. (end)  /////// 2021-09-30
........................................................................................................................LHBL  ////// LHBL: Information regarding aggregates business of the Company  ////// (continuation news of LHBL): the Company does not have required approvals from authorities as a ground for such a direction. Immediately after receipt of the letter, the Company issued notice demanding justice challenging the legality of the same followed by taking appropriate legal steps. The matter is now pending before the High Court thus sub justice. The Company has advised by their learned counsel not to make any comment on sub juice matter. (cont. 2)  /////// 2021-09-30
........................................................................................................................LHBL  ////// LHBL: Information regarding aggregates business of the Company  ////// The Company has informed that the news article published in some newspapers September 29, 2021, regarding a letter from the Ministry of Industries directing LafargeHolcim Bangladesh Limited (the Company) to stop aggregate business. In this regard, the Company would like to informed that on September 20, 2021, the Company received a letter from the Ministry of Industries dated September 16, 2021 citing the reason that (cont. 1)  /////// 2021-09-30
........................................................................................................................BAYLEASING  ////// BAYLEASING: Q2 Financials  ////// (Q2 Un-audited): Consolidated EPS was Tk. 0.49 for April-June 2021 as against Tk. 0.02 for April-June 2020; Consolidated EPS was Tk. 0.80 for January-June 2021 as against Tk. 0.10 for January-June 2020. Consolidated NOCFPS was Tk. 0.20 for January-June 2021 as against Tk. 0.36 for January-June 2020. Consolidated NAV per share was Tk. 20.53 as on June 30, 2021 and Tk. 19.80 as on December 31, 2020.  /////// 2021-09-30
........................................................................................................................BAYLEASING  ////// BAYLEASING: Q1 Financials  ////// (Q1 Un-audited): Consolidated EPS was Tk. 0.31 for January-March 2021 as against Tk. 0.09 for January-March 2020. Consolidated NOCFPS was Tk. 0.70 for January-March 2021 as against Tk. 0.14 for January-March, 2020. Consolidated NAV per share was Tk. 20.10 as on March 31, 2021 and Tk. 19.80 as on December 31, 2020.  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Revised ES of Beximco Green Sukuk Al Istisna'a for EIs  ////// (Continuation of DSENEWS): Participating EIs will be required to pay full subscription amount (100%) and subscription fee Tk. 3,000.00 (three thousand only) through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) in between 10:00 a.m. of August 16, 2021 to 2:00 p.m. of September 30, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Revised ES of Beximco Green Sukuk Al Istisna'a for EIs  ////// Commencement of electronic subscription of Beximco Green Sukuk Al Istisna'a for EIs through electronic subscription system: Revised: The subscription of Beximco Green Sukuk Al Istisna'a by the eligible investors through electronic subscription system of the stock exchanges has already been started from 10:00 a.m. of August 16, 2021 and will be continued till 5.30 p.m. of September 30, 2021. Minimum subscription amount is BDT 5,000 (or its multiples) and there is no maximum bar. (cont.)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: DSE SME Platform  ////// (Continuation of DSENEWS): 4) Money adjust facilities (Netting) shall be applicable among the securities under Main Board and DSE SME Platform excluding "Z" categories under Main Board. 5) All the shares trading under DSE SME Platform shall be considered as marginable securities. 6) Other relevant matters (i.e. transaction fees, AIT) shall be same as the Main Board of DSE. and 7) For any further query, please contact: +88-02-41040189-200, Ext.-1562, 1563. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: DSE SME Platform  ////// (Continuation of DSENEWS): 2) There shall not be any category in the DSE SME Platform. However, for identification and other related matters, issuers under the SME Platform may be treated as "S" as an Indicator. 3) For settlement of trades, provisions for "A" category securities under Main Board shall be applicable for the DSE SME Platform. (cont. 2)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: DSE SME Platform  ////// Trading under DSE SME Platform will commence very soon. Stakeholders are requested to comply the followings while trading under DSE SME Platform: 1) Only Qualified Investors registered under the Electronic Subscription System are allowed to participate under the DSE SME Platform. If any investor other than Qualified Investors have shares of companies trading under the DSE SME Platform, he has the only option to sale the shares. (cont. 1)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Beximco Green Sukuk Al Istisna'a by ES  ////// (Continuation of DSENEWS): during banking hour. The Management of DSE has decided to change the collateral manager (Bank) from Mercantile Bank limited to The City Bank Limited because of non-operation of Mercantile Bank Limited from October 01, 2021 to October 5, 2021 as per Bangladesh Bank DOS circular letter No. 37 dated September 14, 2021. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Beximco Green Sukuk Al Istisna'a by ES  ////// (Continuation of DSENEWS): there is no maximum limit irrespective of shareholding. The registered TREC Holders/ Merchant Bankers have to upload the application file of Existing Shareholders of Beximco Limited in the Electronic Subscription System (ESS) from 10:00 AM of October 03, 2021 to 5:00 PM of October 04, 2021 and make the full payment to DSE through The City Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 1121063938001) (cont. 2)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Beximco Green Sukuk Al Istisna'a by ES  ////// Commencement of subscription of Beximco Green Sukuk Al Istisna'a by Existing Shareholders of Beximco Limited: Revised: The subscription of Beximco Green Sukuk Al Istisna'a by Existing Shareholders of Beximco Limited (record date was July 19, 2021) has already been started from July 25, 2021 and will be continued till September 30, 2021. Minimum subscription amount is BDT 5,000 (or its multiples) and (cont. 1)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Beximco Green Sukuk Al Istisna'a by GP  ////// (Continuation of DSENEWS): because of non-operation of Mercantile Bank Limited from October 01, 2021 to October 5, 2021 as per Bangladesh Bank DOS circular letter No. 37 dated September 14, 2021. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Beximco Green Sukuk Al Istisna'a by GP  ////// (Continuation of DSENEWS): General Public in the Electronic Subscription System (ESS) from 10:00 AM of October 03, 2021 to 5:00 PM of October 05, 2021 and make the full payment to DSE through The City Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 1121063938001) during banking hour. The Management of DSE has decided to change the collateral manager (Bank) from Mercantile Bank limited to The City Bank Limited (cont. 2)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of subscription of Beximco Green Sukuk Al Istisna'a by GP  ////// Commencement of subscription of Beximco Green Sukuk Al Istisna'a by General Public: Revised: The subscription of Beximco Green Sukuk Al Istisna'a for General Public has already been started from August 16, 2021 and will be continued till September 30, 2021. Minimum subscription amount is BDT 5,000 (or its multiples) and there is no maximum bar. The registered TREC Holders/ merchant bankers have to upload the IPO file of (cont. 1)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Mostafa Metal Industries Limited  ////// (Continuation of DSENEWS): United Commercial Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 1511308000000010) in between 10:00 a.m. of September 26, 2021 to 2:00 p.m. of September 30, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Mostafa Metal Industries Limited  ////// (Continuation of DSENEWS): Mostafa Metal Industries Limited Ref: BSEC/CI/QIO-SC-06/2021/521 dated September 09, 2021. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of QIs in the listed securities and the exchange shall ensure the compliance in this regard. Participating QIs will be required to pay full subscription amount (100%) through (cont. 3)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Mostafa Metal Industries Limited  ////// (Continuation of DSENEWS): Individual investors shall also be considered as Qualified Investor (QI) who allows to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 10,000,000.00 (One Crore only) at market price (the close price of both exchanges, whichever is higher) in matured listed securities as on September 16, 2021 (day-end) as per condition no. 14 of the BSEC consent letter to (cont. 2)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Mostafa Metal Industries Limited  ////// Commencement of electronic subscription of Mostafa Metal Industries Limited through electronic subscription system under Qualified Investor Offer (QIO): Revised: The subscription for shares of Mostafa Metal Industries Limited by the qualified investors through electronic subscription system under fixed price method of the stock exchanges through Qualified Investor Offer (QIO) will be started from 10:00 a.m. of September 26, 2021 and continued till 5:30 p.m. of September 30, 2021 (round the clock). (cont. 1  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Registration of QIs in ESS for taking part in trading in SME platform  ////// (Continuation of DSENEWS): To register with the Electronic Subscription Systems (ESS) of the exchanges and for further information please visit the following website: https://www.essbangladesh.com. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Registration of QIs in ESS for taking part in trading in SME platform  ////// Registration of Qualified Investors (QIs) in the Electronic Subscription System (ESS): Any investor registered with the Electronic Subscription System (ESS) of the exchange(s) shall consider as Qualified Investor for trading at secondary market of SME maintaining a minimum investment of Tk. 50,00,000.00 (Tk. Fifty lac only) in the listed securities at market value as per portfolio statement in addition to existing provision of the rules. (cont.)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of ES of Sena Kalyan Insurance Company Ltd.  ////// (Continuation of DSENEWS): Participating EIs will be required to pay full subscription amount (100%) and subscription fee Tk. 3,000.00 (three thousand only) through Social Islami Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 0021360003343) in between 10:00 a.m. of October 03, 2021to 2:00 p.m. of October 07, 2021 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of ES of Sena Kalyan Insurance Company Ltd.  ////// (Continuation of DSENEWS): Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to Sena Kalyan Insurance Company Limited (Ref: BSEC/CI/IPO-317/2021/502 dated August 26, 2021). The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the listed securities and the exchange shall ensure the compliance in this regard. (cont. 3)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of ES of Sena Kalyan Insurance Company Ltd.  ////// (Continuation of DSENEWS): Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 50,00,000 (fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 1,00,00,000 (one crore only) at market price in listed securities as on September 23, 2021 (day-end) as per Rule 2(1)(e) of the (cont. 2)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Commencement & closure of ES of Sena Kalyan Insurance Company Ltd.  ////// Commencement & closure of electronic subscription of Sena Kalyan Insurance Company Limited for EIs through electronic subscription system under fixed price method: The subscription for shares of Sena Kalyan Insurance Company Limited by the eligible investors through electronic subscription system under fixed price method of the stock exchanges will be started from 10:00 a.m. of October 03, 2021 and continued till 5:30 p.m. of October 07, 2021. (cont. 1)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS:Commence. & closure of subscription of Sena Kalyan Insurance Company Ltd  ////// (Continuation of DSENEWS): from their consolidated customers' account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges regarding investment of general applicants in listed securities. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS:Commence. & closure of subscription of Sena Kalyan Insurance Company Ltd  ////// (Continuation of DSENEWS): The registered TREC Holders/ merchant bankers have to upload the IPO application file of General Public in the Electronic Subscription System (ESS) from 10:00 AM of October 10, 2021 to 5:00 PM of October 12, 2021 and make the full payment to DSE through Social Islami Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 0021360003343) from October 10, 2021 to October 12, 2021 (during banking hour) (cont. 3)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS:Commence. & closure of subscription of Sena Kalyan Insurance Company Ltd  ////// (Continuation of DSENEWS): will be BDT 20,000 (twenty thousand only) as on September 23, 2021 (day-end) in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to Sena Kalyan Insurance Company Limited (Ref: BSEC/CI/IPO-317/2021/502 dated August 26, 2021). Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (ten thousand only). (cont. 2)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS:Commence. & closure of subscription of Sena Kalyan Insurance Company Ltd  ////// Commencement & closure of subscription of Sena Kalyan Insurance Company Limited by General Public and upload the IPO application file and deposit the full subscription amount of General Public in the ESS by TREC Holders of DSE & CSE and Merchant Bankers: The subscription for shares of Sena Kalyan Insurance Company Limited will be started from October 03, 2021 and continued till October 07, 2021. Minimum required investment for General Public (RB, NRB and ASI) (cont. 1)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: NEWS for Stock Brokers of DSE, CSE and Merchant Bankers  ////// NEWS for Stock Brokers of DSE, CSE and Merchant Bankers: This is for information to all the respective TREC Holders of DSE, CSE and Merchant Bankers that as per BSEC letter No. BSEC/CI/IPO-285/2018/490 dated August 22, 2021; 50% of the forfeited amount of Sonali Life Insurance Company Limited has already been refunded in the respective consolidated customers' accounts. In this connection, you are requested to take necessary actions to remit the said forfeited amount to the respective clients' accounts.  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2021-09-30
........................................................................................................................EXCH  ////// DSENEWS: Legal Authorization regarding placing any sale order  ////// DSENEWS: All Stock Brokers are requested to ensure due authorization from their clients, like sale orders, CDBL Pay-In form etc. before placing any sale order into the system.  /////// 2021-09-30
